ra	dec
1.374270017216345821e+02	3.127766365897365120e+00
1.302896989071927010e+02	3.391693221563950811e+00
1.384621628686389272e+02	1.047173840582379079e+01
1.193963477901647252e+02	1.041372605884756908e+01
1.536259149982663246e+02	1.720153845686803606e+01
1.314185612331047253e+02	4.808225350281051469e+00
1.439792049917232646e+02	1.092378008945057388e+01
1.418843626046913471e+02	1.663187016115236361e+01
1.445905050009865249e+02	1.732111643190556904e+01
1.226056258435428248e+02	8.368023932389743180e+00
1.257558791629576262e+02	8.601036269604776408e+00
1.520038042135473972e+02	1.710717308723500807e+01
1.367210434878041383e+02	8.334602685835884373e+00
1.346217678207971460e+02	1.255703141195243511e+01
1.465876042198442519e+02	5.793539717162392577e+00
1.497098529012975803e+02	1.766597512490881261e+00
1.388667112481866184e+02	2.815307786018966585e+00
1.314652474975891039e+02	1.156982423922682379e+01
1.363083902883161045e+02	3.173908356859089341e+00
1.372083554145611970e+02	8.077873082287723161e-01
1.203970453287750644e+02	1.053460576835900220e+00
1.156258833442061587e+02	8.588762210827853849e-01
1.372985425098760288e+02	1.282846382585811895e+01
1.342623596899744882e+02	1.048612804065090565e+01
1.470591274149951460e+02	1.664708586451433803e+01
1.215986392785784176e+02	1.799406234282955541e+00
1.532323097608683327e+02	1.386930129665357114e+01
1.388783433484357488e+02	8.668121377863990062e+00
1.377190347809964805e+02	1.447384839326163330e+01
1.434207145791560549e+02	6.595494489288933337e+00
1.400217751551467416e+02	3.006999153979680983e+00
1.345552916615625918e+02	5.858841505726887000e+00
1.391230593802508508e+02	4.945968581100636946e-02
1.305125796410918895e+02	7.586072134078756690e+00
1.261947533114589532e+02	3.441138460958816037e+00
1.512122368670150365e+02	1.625080490672295497e+01
1.364914990499931946e+02	2.351438675389133093e-01
1.454761397661429498e+02	2.622645346046739157e+00
1.326015989829802493e+02	7.053726322346548727e+00
1.306334208414848774e+02	6.859048910859379955e-01
1.519578178448212498e+02	1.424163007460133690e+00
1.208938116898366104e+02	1.268343933059022355e+01
1.439297276008835524e+02	1.591380013402222815e+01
1.307430691047844959e+02	1.583167253473197711e+01
1.395212075401569223e+02	1.171025062301006692e+01
1.513690585732301770e+02	1.581044502701189103e+01
1.274136502170380965e+02	1.670061755066606679e+01
1.544060840382434208e+02	2.366117275194730141e+00
1.197885046160335918e+02	1.014351812375985062e+01
1.418523173053495441e+02	1.267864199067545705e+01
1.491304503761904527e+02	5.621832016791780795e+00
1.432788840060124755e+02	1.215555476147157066e+01
1.382205775579763554e+02	5.909648773245346653e+00
1.483293208398473553e+02	1.355534389447030286e+01
1.524803454830526448e+02	6.763349811721722560e+00
1.544185084141005859e+02	1.652503050774556925e+01
1.297232132311012549e+02	1.247590938747628186e+01
1.401710780086682746e+02	1.608219515246765496e+01
1.144287836874106006e+02	4.264678128243449606e+00
1.541373375823721688e+02	1.127828812653352486e+01
1.388166228190195852e+02	6.833918264397377484e+00
1.304892302396627315e+02	1.702775202086382933e+01
1.528585389529756071e+02	7.810519993440463438e-01
1.454058992434010804e+02	7.468698872203162864e+00
1.505194458577006742e+02	4.492197362483033807e+00
1.155273082412663115e+02	5.470884489170390275e+00
1.500480137647319623e+02	9.462375100748827705e+00
1.194996159771188360e+02	1.432327760894520985e+01
1.299757995754494573e+02	1.223821356445841957e+01
1.536310662318825564e+02	5.987507019315379431e+00
1.522374579117990834e+02	1.359820188704135902e+01
1.133428091474999633e+02	2.425310524034345327e+00
1.210224703386972180e+02	1.326236653540030552e+01
1.327774675949009122e+02	1.457087254456545189e+01
1.477085721340018267e+02	6.360043880923353043e+00
1.326742266872200275e+02	2.382431835047326363e+00
1.439800981794017503e+02	1.757665818699708282e+00
1.389724003807758095e+02	2.274453782813884217e+00
1.426738998817075412e+02	8.091403244067958411e+00
1.346211060869765390e+02	8.851796621497156181e+00
1.391087640130890577e+02	2.690004029362504490e+00
1.391891840542036221e+02	1.191362512873542556e+01
1.224631704352509303e+02	8.451508397278262308e+00
1.302011703134566574e+02	1.043328315127856598e+01
1.142330211583874160e+02	1.546685776836529946e+01
1.530935439151867286e+02	1.077754904953341253e+01
1.505013548869914075e+02	1.481176629446558657e+01
1.525767524063438429e+02	1.384018508293634930e+01
1.329360856278677829e+02	2.003375980321606242e+00
1.501184998750693467e+02	1.694321353232443872e-01
1.332187012906626649e+02	1.137237377873964839e+01
1.323293337121025104e+02	1.789361938909053507e+01
1.188553736024865231e+02	1.500028528658149618e+00
1.165315060569474213e+02	2.992331954444798381e+00
1.473681200937792255e+02	2.418102272748591908e+00
1.539658550698990780e+02	1.175072009895190206e+01
1.230649647103311679e+02	7.151346635607155555e+00
1.144277023573728940e+02	2.926152306047328011e+00
1.142508499145470751e+02	1.379105178032574130e+01
1.317643372737834682e+02	7.291244194638677456e+00
1.344515684427090889e+02	1.000916364124696400e+01
1.371663129491087716e+02	1.626895664177173728e+01
1.336030601177291146e+02	6.564114751251264757e+00
1.549768950669364642e+02	2.641460693888483036e+00
1.150213532396480502e+02	7.819230268769224779e+00
1.172238895636719462e+02	1.892057545586095513e+00
1.279127434929375795e+02	2.341265688172890602e+00
1.338686714801527842e+02	1.302391554240317717e+01
1.155096832838660106e+02	1.149116716779055025e+01
1.149079683448285607e+02	1.217072811208220529e+01
1.383103532435558805e+02	8.278490760593937736e+00
1.435069953515007342e+02	1.279683572390295865e+01
1.479442060822342171e+02	1.182261244568076819e+01
1.467040518044378814e+02	1.914041498083399517e+00
1.173631797228307505e+02	1.499545543031084982e+01
1.150742915071837729e+02	1.465572529450728023e+00
1.151895590767378792e+02	8.197191856491665263e+00
1.486476722921093199e+02	1.619753732689693848e+01
1.259015349009105762e+02	3.098088357720974351e+00
1.398832346186964060e+02	8.624950149591930071e+00
1.414068727154964336e+02	1.668631372191251927e+01
1.261117423973850293e+02	6.330752892868314774e+00
1.188341400223764737e+02	2.495216024856921955e+00
1.140913245601545896e+02	1.608054589861867711e+01
1.177800603306995271e+02	9.203451815860647756e+00
1.265725693850468190e+02	1.080388034702561306e+01
1.529957536817369999e+02	1.770082968906551812e+01
1.517152049395094195e+02	8.827581132033376576e+00
1.321320810775606844e+02	6.305676736619263423e-01
1.459129223156334945e+02	6.234626636635161923e+00
1.188114258039689020e+02	6.211525962264569323e+00
1.448061223635315571e+02	1.317142156972600375e+01
1.219379020251162729e+02	4.471372308054131217e+00
1.461108113311495345e+02	1.459689417677111756e+01
1.275257887954742415e+02	5.891439130196664209e+00
1.463913863625092233e+02	3.343271491113223970e+00
1.496187831975559561e+02	2.074858578351487459e+00
1.534242172362990004e+02	1.276318502041037251e-01
1.527353579935661116e+02	9.043558372613333063e+00
1.426138295260800533e+02	1.383221500839318452e+01
1.530814213569936442e+02	7.250958972257222079e+00
1.264774817685382118e+02	3.270780077616702197e+00
1.263213498815578504e+02	4.270889309983628479e+00
1.258136307901264530e+02	1.186380850157903311e+01
1.456026018178322943e+02	1.099284191952653877e+01
1.382919128452663813e+02	1.822340659101528315e+00
1.216521041616823595e+02	3.269575399279197825e+00
1.420778900791798947e+02	2.176704406123887825e+00
1.227878990920557669e+02	2.728920977309685192e+00
1.259188793102693324e+02	1.579320571272056828e+00
1.483380183070133285e+02	7.454517137573644980e+00
1.136568434428866823e+02	1.293952431410139825e+00
1.331597132611050540e+02	6.180586618603383542e+00
1.145272634995231016e+02	1.651088697376804859e+01
1.342190457739238241e+02	4.904601249302998234e+00
1.284163646560284349e+02	7.330304014284393155e+00
1.196531537945368342e+02	1.148503413785194027e+01
1.236191605210577507e+02	1.283756691079596024e+01
1.160324388473131876e+02	1.015210778972142691e+01
1.414648163010354551e+02	8.744904116090863155e+00
1.267638131207745573e+02	6.488142097211104797e+00
1.330706817779480957e+02	8.098801103532940360e+00
1.497302576076200182e+02	4.996505466640571491e+00
1.161355395869536267e+02	4.736632199675451460e+00
1.357311503439823923e+02	6.376121016524027851e+00
1.338552035135316203e+02	1.332282698740721294e+01
1.384115509671165398e+02	1.284186103596966610e+01
1.471318829236442696e+02	9.112574970220898019e-01
1.438217682272043874e+02	1.642547374169772212e+01
1.449936038937104570e+02	1.842562986374565170e+00
1.177328119893571596e+02	5.602668247272705848e+00
1.379872095294774113e+02	1.702258897382560221e+01
1.523046405852558962e+02	8.461498171481773412e+00
1.430306183303790135e+02	1.548158872697572441e+01
1.433706139615931647e+02	4.001715007024546189e+00
1.311993542764608662e+02	1.095086589752614969e+00
1.425073720121772567e+02	9.730421970318213098e+00
1.335007758123303461e+02	9.980591136312337852e+00
1.340332961562013452e+02	9.689684927000506320e+00
1.419641594970429139e+02	1.899327943049748280e+00
1.346449622122631240e+02	1.714798094858485555e+01
1.416743951671772095e+02	4.164055625558097162e+00
1.242121086009612867e+02	7.414181395711652023e+00
1.367449951470879910e+02	3.883742791390933924e+00
1.452138077066363167e+02	6.850614416124676254e+00
1.498701561099305195e+02	5.086603517272670238e+00
1.272539755434610242e+02	1.082426208579560978e+01
1.163316567757572955e+02	7.100553384077861185e-01
1.281327950814620920e+02	7.890884359329154663e+00
1.255458433245088941e+02	3.926784538281541614e+00
1.153514973844736602e+02	5.796237249157229598e+00
1.368720020597543794e+02	1.745943122992709151e+00
1.281104691239177100e+02	4.393776364487551156e+00
1.540204627948741063e+02	1.282609351014245469e+01
1.456963297373298758e+02	6.114700029307882367e+00
1.474060427431687401e+02	1.090230031518663090e+01
1.390015106826761837e+02	1.060674291480863474e+01
1.456528475382906720e+02	6.091487641161064559e+00
1.337306156014867042e+02	4.496134626959971570e+00
1.505403178610326904e+02	1.456478653493543085e+01
1.210450424545641681e+02	3.674132277240987676e+00
1.495457170709164529e+02	1.575623327903892168e+01
1.383356346728029393e+02	1.670116309995000492e+01
1.201596746775182396e+02	1.501278295620613790e+01
1.177594946083969063e+02	4.183947629555891723e+00
1.408826577871188306e+02	1.393097253229987054e+01
1.269418432538840307e+02	2.769583041034740400e+00
1.318142302347956445e+02	1.177438720926541649e+01
1.263810226830134269e+02	9.202961240389733177e+00
1.350436006604789441e+02	1.675245539248015447e+01
1.186689977529713218e+02	8.898001112062507545e+00
1.478871780742285864e+02	1.428035060474314832e+01
1.520024440004729627e+02	1.491125006598761438e+01
1.494311998358499807e+02	9.202936915233662418e+00
1.152925172712316169e+02	6.834331015894822947e+00
1.254969760608667428e+02	8.838461760667952305e+00
1.171577331458019415e+02	1.127451348459737090e+01
1.529510567561088124e+02	1.431591044669106516e+01
1.539332945787580513e+02	6.874117734921544987e+00
1.279475143081027113e+02	1.772923266060140435e+01
1.340910856182494513e+02	2.912435160877491658e+00
1.497398015423322590e+02	1.771916746939980314e+01
1.313881564261825474e+02	1.580122476867195758e+00
1.439185816964539981e+02	1.249743855566214634e+01
1.201712322871666316e+02	1.707800488402234151e+01
1.435984814988044320e+02	9.556663147588530194e+00
1.237117473208687812e+02	3.418575355248649750e+00
1.508167973716757331e+02	1.486718457491970291e+01
1.474974208330984879e+02	8.078457338469565485e+00
1.247835932464131901e+02	6.132234043488711261e-01
1.275477989024488750e+02	5.536878303961624503e+00
1.307900763336999717e+02	5.175449402984780845e-01
1.314255415654994579e+02	6.288109512371721443e+00
1.375934634057447852e+02	1.281916531839618933e+01
1.351914803135271939e+02	9.167472615237111100e+00
1.132192336975262208e+02	1.706057714901392686e+01
1.385872684276367295e+02	8.468031420523431052e+00
1.241084211647054900e+02	1.232666005386997377e+01
1.304030306577692215e+02	1.515082068863594245e+01
1.533252146145286474e+02	2.518332636870261432e+00
1.507261874656166469e+02	8.442264853788445933e+00
1.247147665855947452e+02	1.672912247695466448e+01
1.182648600162127508e+02	9.031875604619494791e-01
1.401139236167988997e+02	1.338222299187872011e+01
1.404885956094723554e+02	4.197454713166355766e+00
1.379835949152586920e+02	1.426826903642871081e+01
1.223766850194162998e+02	1.174538645903025014e+01
1.259418121178030106e+02	6.134404339220108859e+00
1.299041716184982818e+02	1.695005710655322062e+01
1.310710022770049932e+02	1.949227467644194967e+00
1.309499288304562299e+02	6.225989305296415921e+00
1.428646832459095322e+02	1.350758152496926989e+00
1.284184282975992630e+02	6.223033728337278525e+00
1.151145771048848871e+02	3.428711011314384827e+00
1.347267277980165261e+02	3.680578188446448351e+00
1.294418835293536745e+02	1.290819265104830471e+00
1.368451927945689590e+02	1.176561501818708955e+01
1.447241825784767286e+02	1.122362232812497851e+01
1.301744859252101492e+02	5.977496095450090863e+00
1.338732803504423430e+02	1.176829074377107709e+01
1.181437082471438629e+02	1.653360317716781580e+01
1.279206546304600067e+02	1.564898605315876878e+01
1.344100607754806447e+02	4.669208101208584538e-01
1.497539116918327977e+02	8.232717152652018200e+00
1.268927416291341643e+02	1.705172760330416182e+01
1.414246895330055906e+02	1.546801716684496952e+01
1.367844662811489798e+02	1.149599636793863677e+00
1.300716941623149978e+02	9.277281375528028562e+00
1.353189529471772516e+02	3.618269010218922777e+00
1.356018539779256287e+02	2.697357413649545066e+00
1.543191223426487397e+02	4.125004546987902643e+00
1.461909693626712965e+02	1.187844349211328598e+01
1.320881525058961756e+02	3.479821470024790919e+00
1.477866457245770562e+02	8.188438174547034265e+00
1.257399890948580179e+02	5.768094410243751469e+00
1.479562366158719442e+02	3.923810414413696490e-01
1.331861753788194278e+02	1.194629166420559763e+01
1.331089468724994731e+02	1.457863154308629561e+01
1.207008496251134204e+02	1.655639216905425570e+01
1.139416717012578459e+02	1.514321612381817950e+01
1.286325755807026496e+02	1.211273822241716225e+01
1.269681234635854281e+02	1.321041206426713899e+01
1.459112973579351831e+02	7.024649614383529972e+00
1.348218082839931924e+02	1.650288726374123627e+01
1.136753790892714449e+02	1.535258673240044480e+01
1.273647150322520361e+02	6.538810146234044218e+00
1.214085301749495613e+02	7.026870254039269348e+00
1.141208042808502654e+02	5.503288426038616343e+00
1.167201223876232632e+02	9.643691600390459584e+00
1.260814349656213693e+02	5.441324040148360908e+00
1.400010195270216400e+02	9.249117920909505131e+00
1.535131492575126515e+02	1.127285459174532889e+01
1.416261707116645425e+02	2.383374871704343256e+00
1.498988965683994365e+02	1.546531176327684065e+01
1.408471550334501217e+02	1.250065730921442020e+00
1.521427910486805501e+02	8.636519757008256803e+00
1.236604820666144207e+02	1.734081712751941495e+01
1.413612682846131179e+02	7.462109261903675517e+00
1.442935748829140437e+02	9.281337307492835365e+00
1.185454519654152818e+02	1.396984264693568623e+00
1.384540124615591594e+02	5.474056506516336462e+00
1.246020044892349290e+02	1.292523289380509510e+01
1.291334710235777834e+02	1.603310036188896248e+01
1.304358747615861205e+02	7.638846971894560411e+00
1.347637252880707592e+02	3.279393922888032442e+00
1.288773800328870891e+02	6.596153246564098183e+00
1.445873761907151902e+02	1.405693791343948540e+01
1.485332736109241694e+02	7.082314392525368874e+00
1.365200674467272677e+02	1.197985622422084795e+01
1.168957841203208403e+02	6.919097504638034302e+00
1.438256034128167187e+02	3.456484756480682208e+00
1.341242185096404000e+02	1.509918823124433374e+01
1.388654945946105386e+02	1.325326478014848153e+00
1.324781653354636433e+02	2.603115947819322873e+00
1.404390698385147118e+02	1.409725887479902440e+01
1.325000621100811031e+02	1.087733324858026540e+00
1.448712342911543942e+02	5.958985085659158187e+00
1.379651918689094714e+02	1.799037666764600019e+01
1.250665737648132989e+02	1.347262407682291574e+01
1.347787837481241695e+02	6.723022710089742837e+00
1.391916023853914055e+02	6.192593533061187649e+00
1.501892649757403433e+02	1.269659063183033787e+01
1.214494465097171201e+02	8.036480648671746607e+00
1.351736730481691495e+02	5.578768350287113265e+00
1.222407995306990216e+02	8.749699050376742449e+00
1.146289884951469134e+02	5.781246257198866090e+00
1.370981433719524034e+02	5.507616641131037882e-01
1.232838326768600865e+02	8.117760425157422688e+00
1.208771370153272215e+02	1.510983291682324925e+01
1.251854915335866565e+02	1.066442578258978813e+01
1.205365425647372888e+02	8.716179340055741909e-01
1.205405232338597443e+02	1.539014543547771474e+01
1.145232700797418630e+02	1.158215664803060641e+01
1.154620666382224243e+02	4.712738613432033041e+00
1.532536353636407966e+02	1.846381062866470080e+00
1.408442034630074318e+02	7.557506104238844280e+00
1.253563305976224882e+02	1.365151621206799426e+01
1.358178032068633172e+02	1.729767251456696897e+01
1.340405193666337311e+02	2.609468177201602401e+00
1.147803863712102981e+02	1.137214647261306766e+01
1.423609609932293836e+02	1.544477026872496062e+01
1.208382727453749794e+02	6.066809896027872462e+00
1.138209486506970052e+02	1.479080325244170346e+01
1.365833428485576633e+02	7.789448013958957695e+00
1.335422912591051556e+02	1.317502799001190894e+01
1.373483060282882491e+02	3.227440386298982666e+00
1.315252012532840524e+02	1.784290297876972176e+01
1.221589173914017863e+02	1.126643741621907857e+01
1.380342313319533503e+02	2.473253288252303506e+00
1.158280529338891114e+02	1.480715821618668571e+01
1.426716656481009977e+02	5.612002134699292988e+00
1.270689855725939168e+02	4.548514569014915132e+00
1.176986232228613005e+02	1.075704601399737470e+01
1.240791151799598993e+02	1.542404164808385758e+01
1.293338455277426249e+02	3.689986128133547982e+00
1.387266722007538533e+02	1.386057005147655552e+01
1.467662540430126512e+02	1.371715364496621881e+01
1.378777382678169658e+02	1.492973543087203048e+01
1.309737943746998496e+02	9.626851128281645131e+00
1.161801394642738217e+02	8.134074397794909927e+00
1.319758013108175589e+02	1.645416275253687388e+01
1.308070314825089326e+02	1.664259149108033498e+01
1.306307390971775249e+02	1.689982460629490646e+01
1.206151474833031898e+02	5.373264497586036637e-01
1.430214065169897708e+02	1.694719760561883248e+01
1.190828231432431181e+02	7.147583212032816435e-01
1.223086269556059307e+02	6.120529517993938740e+00
1.516028309041661828e+02	3.276609042047781362e+00
1.170124315616589143e+02	8.329503530125005994e+00
1.202173485732586613e+02	1.716230726719838984e+01
1.393773977563915309e+02	1.558798348083948682e+01
1.335725220502003197e+02	1.206351865665404155e+01
1.484528698751998093e+02	1.702497783030086964e+01
1.421632463893467957e+02	1.164479973419078007e+01
1.316788270813840995e+02	7.021234641904205098e+00
1.542920096865375967e+02	9.879523756856309902e+00
1.397905334215153061e+02	9.559112695794418357e+00
1.454768659886196929e+02	2.010841740265735478e+00
1.417588950879077174e+02	7.698919131565887142e+00
1.388380740075908193e+02	1.592562782033978941e+01
1.412038079296813180e+02	3.291129621699307339e+00
1.216216219058477179e+02	1.324839266674472604e+01
1.393782319181786704e+02	1.530351845331582439e+01
1.273849655861061052e+02	2.127420208961026571e+00
1.473294951338805845e+02	5.948597277010525097e+00
1.497874916706958857e+02	1.776319583736275121e+01
1.277543027612984190e+02	1.730974618018107591e+01
1.403965305031418609e+02	1.289632529138017603e+01
1.165336122069701048e+02	1.797391664803465261e+01
1.324377991448579905e+02	8.492149503844592218e+00
1.522645589632795122e+02	1.490487293171012029e+00
1.316120348174013657e+02	9.201922702529998332e+00
1.537790976282853990e+02	7.516642376851908836e+00
1.390622268626904940e+02	8.567609234708147170e+00
1.263988068526532800e+02	1.303197052060683525e+01
1.436354466442452349e+02	4.287373164325307684e+00
1.318342684543484324e+02	5.805537907313634172e+00
1.258596440093275817e+02	1.036267618080933950e+01
1.450137212942202041e+02	3.336796143757369215e+00
1.301120233015622603e+02	1.135335831556630382e+01
1.488277057637687335e+02	1.649796513028840650e+01
1.391093017812438575e+02	4.889135898480374998e+00
1.208979551278542601e+02	4.271374001381611940e+00
1.457861091066263555e+02	7.919515637748765435e+00
1.237095560679854458e+02	8.604315840214288968e+00
1.152657802667489761e+02	1.155062023544794947e+01
1.389037855105947585e+02	2.231622212268310701e+00
1.327188252424160737e+02	1.146107170207408288e+01
1.321416304499590240e+02	4.664671393710164260e+00
1.462103581545231918e+02	1.630335370463468436e+01
1.286324784381525603e+02	6.514429810081177941e+00
1.291599831149227100e+02	7.718925831698111750e+00
1.498191788412346170e+02	1.790114652076256752e+00
1.242707285749913808e+02	1.437776524058397243e+01
1.545369048618947545e+02	8.314289289295707874e+00
1.294331176643242713e+02	1.433991445028906186e+00
1.466624434104456611e+02	7.472918553561398447e+00
1.144698913704817045e+02	6.311179172145366501e+00
1.185791385236703661e+02	1.350295560674205220e+01
1.431785648740428485e+02	1.251283381982154808e+01
1.457391919091500085e+02	1.367592862388808506e+01
1.441052542628791002e+02	9.648336571152672292e+00
1.532521113053576016e+02	4.396372545617557748e+00
1.526732507958234635e+02	1.163678220194521629e+01
1.168358627084067649e+02	1.752124144456761456e+01
1.243276804244363234e+02	1.683014590867208682e+01
1.405014518746208125e+02	8.776604247071281506e+00
1.248010587107104357e+02	1.139517571489056857e+00
1.297982359229395684e+02	3.206222969379354915e+00
1.524807267106993152e+02	8.958949844976304533e+00
1.134690412041257019e+02	4.963845109595201421e+00
1.274923686391349804e+02	7.511686864524866003e+00
1.439149107916633739e+02	5.528171850527927589e+00
1.379538682492233761e+02	1.235589724073424556e+01
1.149377448686713024e+02	3.259449375263921755e+00
1.512914885861948733e+02	2.997895035507092132e+00
1.327794472041703955e+02	6.768926626732747476e-01
1.143355710200480218e+02	4.584914009456541706e+00
1.167368541337244068e+02	9.709305633046239947e+00
1.355881455529798245e+02	1.356637522108846206e+01
1.350510690609410176e+02	1.304610375566640812e+01
1.360608778704497581e+02	1.488570010086688988e+01
1.292458633309097706e+02	5.783221115102204379e+00
1.532557741923593539e+02	1.091956040751307633e+01
1.418637520833215149e+02	3.061083634751734284e+00
1.449323158591032552e+02	1.543320932456735406e+01
1.263041056753727247e+02	2.154132851474439114e+00
1.292646948342357689e+02	3.731298551124103469e+00
1.306484986820449876e+02	1.173952029954796572e+01
1.252279674046349243e+02	8.438666725731752694e-02
1.211384368916723417e+02	1.227148086908042401e+01
1.426067014469317940e+02	1.309745870618503716e+01
1.195326218725222134e+02	1.472074346238011167e+01
1.232183529127046313e+02	7.115950437600606193e+00
1.246345421991545095e+02	3.657851925230629409e+00
1.325939516106704446e+02	1.112758330835748133e+01
1.470823338510359122e+02	6.875855887680646372e-01
