ra	dec
1.473869366859160834e+02	9.142596669846914104e-01
1.521635610009878405e+02	2.262778460683933179e+00
1.204109638453182214e+02	1.347579399369633446e+00
1.423431311200890832e+02	2.394512805477313933e+00
1.363869978485694787e+02	1.024645373213975219e+01
1.271289103736610855e+02	1.369443355877371715e+01
1.133499262418400662e+02	2.844144520936007781e-01
1.248653934089015962e+02	4.091550463521014258e+00
1.320911233568100442e+02	1.522242797199450237e+01
1.488970270773366451e+02	1.033227479664609838e+01
1.134153271915727288e+02	4.485191064028986929e+00
1.186829453817716313e+02	9.345952761196519631e+00
1.244411018064449763e+02	9.401375588372333780e+00
1.301093902200807122e+02	8.971491993490989358e+00
1.447316522388177873e+02	1.577785800167213637e+01
1.432584144221956706e+02	4.578346764377966949e+00
1.386557914457093261e+02	1.185575281469970577e+01
1.223898230741044131e+02	1.584928688156118426e+01
1.240223036116266115e+02	9.089629164904730274e+00
1.448487457965624685e+02	1.358740193119980688e+01
1.290392268236365396e+02	5.222233874100072892e-01
1.265284852254458485e+02	1.639556136263324149e+01
1.493318060815349213e+02	3.212060858497590488e+00
1.319658956986428393e+02	1.405025330351421964e+01
1.251529995348675470e+02	4.924493615520260548e+00
1.448886559551725668e+02	1.258187990462325168e+01
1.257381498791232843e+02	1.314203564108087008e+01
1.324632171898902584e+02	5.945541290687754277e+00
1.482403921360307777e+02	1.105374698525641408e+00
1.484500887292882680e+02	6.923789295333009797e+00
1.319532608272726577e+02	1.026252378853972580e+00
1.182221310595259780e+02	1.352096700754983694e+01
1.351234538298576240e+02	1.265864161105868746e+01
1.199183658337512810e+02	1.690512414434302446e+00
1.544674378538998951e+02	8.304459643224346266e+00
1.452024590564142841e+02	5.378640330636849320e+00
1.454839064509354500e+02	9.165704578293279781e+00
1.530289537412614891e+02	1.467652225795319154e+01
1.159870073448849865e+02	1.758108589185574644e+01
1.428606608451902957e+02	7.245935165121979438e+00
1.466037176857737450e+02	1.340641534904772891e+00
1.376041643458184467e+02	1.369349294140781481e+01
1.210706547073081509e+02	1.193369949048005907e+01
1.489879119037511259e+02	7.329260360532161567e-01
1.542855448592248422e+02	1.039669000348154526e+01
1.214554736975741207e+02	5.119588633183610682e+00
1.482692538023356974e+02	6.349777646104712403e+00
1.162271894470710691e+02	2.999024557245913769e+00
1.239136195314121096e+02	1.384061528903547256e+01
1.544675616488722483e+02	1.199073282312133282e+00
1.491687160396592162e+02	2.465144678924455907e-02
1.257114253264567481e+02	4.311369168722167800e+00
1.228320842596092177e+02	9.987534571214698786e+00
1.465465960866761179e+02	1.209243542240808189e+01
1.312816219997836527e+02	9.996052785948508212e-01
1.312896681396646272e+02	2.785472584471832214e+00
1.532286693805123150e+02	3.010738808100577035e+00
1.195309608250125137e+02	9.620424158473309006e+00
1.336331191448392133e+02	3.443305990115585580e+00
1.445651850686819841e+02	1.390498236339174731e+01
1.198649401459964423e+02	8.254698645933277845e+00
1.168222470413504794e+02	1.793239798828073006e+01
1.279895532837327181e+02	4.381056640139051161e+00
1.259675412371291827e+02	5.398135771045306619e+00
1.281684887384762135e+02	1.344483659664219211e+01
1.366268388802123752e+02	9.905984599584312988e+00
1.415921619048955904e+02	1.106328429056339324e+01
1.255799333457934068e+02	1.797262750008753329e+01
1.299023916803664065e+02	1.465527291805416965e+01
1.378624192351891793e+02	1.547286973901572615e+01
1.353353325031319798e+02	1.911605326740151822e+00
1.211262404666106818e+02	1.456071911828006371e+01
1.398610728393149145e+02	1.695665847146197081e+01
1.235941977613775293e+02	1.286120114883818921e+01
1.519929470777331062e+02	2.638890393011529945e+00
1.311617009024095353e+02	1.090613748803946681e+00
1.272333957246867442e+02	2.558082076473396693e+00
1.298433161853097033e+02	1.327531687408677818e+01
1.433312038859824042e+02	1.191047229098590066e+01
1.198878327882905239e+02	1.497544274697496647e+01
1.249538886026402906e+02	1.728838669068524325e+01
1.306279091175161398e+02	1.774425584063185823e+01
1.307108331955686253e+02	4.861024853139715773e+00
1.464439109114089774e+02	1.321322866106864780e+01
1.332768071483187100e+02	1.686633419246516041e+01
1.437853426867182804e+02	5.163040143290178463e+00
1.503248593873288144e+02	1.698333919224164745e+01
1.505502696490055428e+02	7.408654862276661035e+00
1.258031158245575085e+02	1.369714699088672916e+01
1.189108646469591264e+02	3.634139454157687688e+00
1.448605873164771936e+02	1.081131879441694288e+01
1.281810020649608077e+02	1.204538920478122499e+01
1.441409579611957383e+02	1.367266571052471846e+01
1.183234845420286092e+02	2.264351585079706464e+00
1.174375513237217064e+02	5.736234399974738274e+00
1.478398881623155603e+02	2.617628615809960202e+00
1.546381509976129109e+02	3.659593712765898843e+00
1.535299282564213001e+02	7.201180176270656652e+00
1.425204564670665093e+02	1.178068247416971381e+01
1.430754511524892791e+02	1.354622209648194264e+01
1.238124263579493061e+02	1.007721511409736515e+01
1.193134113855231107e+02	3.326807765858588617e+00
1.184717878319110156e+02	6.339448540614285754e+00
1.270733875903071493e+02	1.273216069857422461e+01
1.158196595138316951e+02	1.656378024359310075e+01
1.187739366922012749e+02	1.555575938662020086e+01
1.201741937676006415e+02	5.546669669487418020e+00
1.245248393822763262e+02	1.336531681057502574e+01
1.137599570541684102e+02	5.826544990766294729e-01
1.153564504406912619e+02	8.773216714470056132e+00
1.504093492277100381e+02	1.038988716670908197e+01
1.539497277391037073e+02	1.555881090959015545e+01
1.201792048772886545e+02	5.335609089091678747e+00
1.365709695880062782e+02	1.739782523600108277e+01
1.280950412683077957e+02	5.006375172598873213e+00
1.202262661384861673e+02	1.257274833952016557e+01
1.249997351692020970e+02	1.129727194917790278e+01
1.187600297040762030e+02	1.411954207877502121e+01
1.166310108956747342e+02	8.104481550598089612e+00
1.490407783750952149e+02	4.623678633697075213e+00
1.364493503268272718e+02	1.736491538052228378e+01
1.500941619971958403e+02	1.259879941111188550e+01
1.520831891081496394e+02	1.777447506708513458e+01
1.387927201450707742e+02	5.214509264498375707e+00
1.548990291699294630e+02	1.011183974889634030e+01
1.262588483734884477e+02	9.508081109982239099e+00
1.182582110128457487e+02	1.280677596108428062e+01
1.364192672379897715e+02	1.279618951558810336e+00
1.289821226247688912e+02	1.003118326238796421e+01
1.386076789518875216e+02	1.426514872149357593e+01
1.166709826122878297e+02	1.607152737806693565e+01
1.518558010835409391e+02	7.642496304667697693e+00
1.153523957627701009e+02	1.229284003263582825e+01
1.173406244206190507e+02	6.114032183881457527e+00
1.545458170743357584e+02	4.869815952432716699e+00
1.400268310639498281e+02	1.220061457832727569e+01
1.248920384997258992e+02	1.081768229014646820e+01
1.461299555991610646e+02	1.371308301772053184e+01
1.139340300317323909e+02	6.222266104573053624e+00
1.294481257828559819e+02	9.145771775853154040e+00
1.393668750504521654e+02	7.235516697331618730e+00
1.546022833563804966e+02	1.626300234222931707e+01
1.412683847522604879e+02	1.125439328568045561e+01
1.178441631882270855e+02	4.171636224299974494e+00
1.175186100701268401e+02	3.737517339510757708e+00
1.284549354134852308e+02	2.936261426951917386e+00
1.155319498716244908e+02	4.819793957616127500e-01
1.401215678766183430e+02	7.539810348596061473e+00
1.152657787851419613e+02	1.131803248276123774e+01
1.336012380916863833e+02	1.181077549405145710e+01
1.333550796070852016e+02	8.435033396190052102e+00
1.498510902288298041e+02	5.131451040939487562e+00
1.265503087242512095e+02	2.813463857025988890e+00
1.434886647222859040e+02	9.781431086043729906e+00
1.243305435236809160e+02	1.005021644827468208e+01
1.228994872719358966e+02	1.685759760092951254e+01
1.213606355546056790e+02	1.487475904826010620e+01
1.341133275160698304e+02	1.350089874233702414e+00
1.508004753747530344e+02	3.561472657735828218e+00
1.542111241732943654e+02	1.334289704287927236e+01
1.342092991101772839e+02	5.195986299435995548e+00
1.437167955426263006e+02	2.103779964773690114e+00
1.407729075591998651e+02	1.621764008637710219e+01
1.207760299350579203e+02	1.048081951118246558e+01
1.507570071475459770e+02	9.782757579599739017e+00
1.153029427771595721e+02	1.754455652454990400e+01
1.480960185946659067e+02	1.111427685664821752e+01
1.524344714354229211e+02	9.270654626955902700e+00
1.182317640664677185e+02	6.754292787289188915e+00
1.161714887745609559e+02	1.086346046095115092e+01
1.489811878070802891e+02	1.162568130888884177e+01
1.197369704328298639e+02	7.762361119011582211e+00
1.272345526392283546e+02	1.041219758267892459e+01
1.473829368422278208e+02	1.564654792298466157e+00
1.514797921177959665e+02	7.926514697048468783e+00
1.501811009688675540e+02	4.254384733074380698e+00
1.258166717633407785e+02	1.307268776548916556e+01
1.164306530151143164e+02	4.030644253468562255e+00
1.503002545341190057e+02	8.888577325264465090e-01
1.301720141672849991e+02	1.636338917147378424e+01
1.148735822477408846e+02	2.069619551643220312e+00
1.525708698365163229e+02	1.241147443294817165e+01
1.481581344219534344e+02	3.659527669781647674e+00
1.194156733945037274e+02	2.846761466054212875e+00
1.510242381987868612e+02	1.572483008468978483e+01
1.131319686324506222e+02	1.286626488119670952e+00
1.517425755724579801e+02	1.765853429775496153e+01
1.164147303048416831e+02	1.551551156777387241e+01
1.347527944257601575e+02	1.620683030041421802e+01
1.476921309075945032e+02	1.015035399723133658e+01
1.208423208285883419e+02	1.283418400691958716e+01
1.449085303228335420e+02	1.711400864371800168e+01
1.234032919542423912e+02	7.008428953459485022e+00
1.151001152867263642e+02	9.662828599086905612e+00
1.294787153461101639e+02	1.030514355062001108e+01
1.333590940345785611e+02	1.243484717341931933e+01
1.406708460565353107e+02	6.758996863786896014e+00
1.510348506755514109e+02	4.553676917492586185e+00
1.210976412879964954e+02	1.033946274965465051e+01
1.254206498702406662e+02	8.971411564662783888e+00
1.151241553122821841e+02	1.547583587686944284e+01
1.299396525763763179e+02	5.257007345102960194e+00
1.145041647759920949e+02	6.380479505989701039e+00
1.430052894186515289e+02	1.170899765379199842e+01
1.324831884377907727e+02	1.141551120937783104e+01
1.427586889650870887e+02	7.479293932407355960e+00
1.408415394470620754e+02	1.420222422439827170e+01
1.335881501420600728e+02	3.028711676636822947e+00
1.265686723597654151e+02	6.887480798540080329e+00
1.156426307290008992e+02	7.306655190123597876e+00
1.411530601579654558e+02	9.998583834259738623e+00
1.335491710290837943e+02	1.714443476120807719e-01
1.186936556515993431e+02	5.738638933942015186e+00
1.135821676434956515e+02	1.124781166296750357e+01
1.221433613548358039e+02	7.930233044620186078e+00
1.493140348836616056e+02	1.553655954349832058e+00
1.209991459112139296e+02	2.612599578085305629e-01
1.506394445787346399e+02	2.840975226997007663e+00
1.521615844819985455e+02	1.146601839163116665e+01
1.275228964086028043e+02	1.283124451835116275e+01
1.271344625850637868e+02	2.980605270851515165e+00
1.414636222185786778e+02	1.633897682471851809e+01
1.256773411415207136e+02	4.094383851656959727e+00
1.222468480986496360e+02	4.254435634741171590e+00
1.309938902799851803e+02	1.501987946608531521e+00
1.487563306685343605e+02	1.599439677933972703e+01
1.447950960658897372e+02	4.994963580686735405e+00
1.387318487461984944e+02	1.301027255484306089e+01
1.272211765720627028e+02	8.571400927894798016e+00
1.186607422963528364e+02	9.374876803550352022e+00
1.413973513286420882e+02	1.749889812230482633e+01
1.151877648247146340e+02	1.377442170124623821e+01
1.217271858119456596e+02	1.211143755280095746e+01
1.423633713371935983e+02	9.043844505990175975e+00
1.386411559760260559e+02	6.403305123491890960e+00
1.260091623678155486e+02	5.180678418424760068e+00
1.255696449756114532e+02	1.653951520414986120e+01
1.280490193675718729e+02	9.911729241914535304e-01
1.199444645913918208e+02	9.447571328814991176e+00
1.260857446808320077e+02	4.975798972335267578e+00
1.163581905226368747e+02	1.859365908503577414e+00
1.395403999235395816e+02	4.434408013026994944e+00
1.308468384556778688e+02	7.128963583720360653e+00
1.398181016308262201e+02	3.936555054542536958e+00
1.368993878944787355e+02	9.544695861028149153e+00
1.373773780768860604e+02	7.186967029551681208e+00
1.425549878731389697e+02	6.528219948919363746e-01
1.181610187914764936e+02	1.146516088660970034e+01
1.529811839726352787e+02	1.452772449096367380e+00
1.263171183809266154e+02	6.162057392166071956e+00
1.172900667076580703e+02	1.177459304136720952e+01
1.256923101147785360e+02	7.992504272994288783e+00
1.434729754996276938e+02	1.141867519475955772e+00
1.512245930697524727e+02	4.168498649014446222e+00
1.425276113605357011e+02	3.041829665358045443e+00
1.461528951305348585e+02	5.038467134247736290e+00
1.483735443090115211e+02	1.733926425104892388e+01
1.206290146251461692e+02	1.054647841163930622e+01
1.497985943109552522e+02	1.030946212081470925e+01
1.349999512796381396e+02	9.752855471191697490e+00
1.326291742264320135e+02	4.256468272117205132e+00
1.526726578889279722e+02	7.378298162777731761e+00
1.205688051060145369e+02	2.291390383773167727e+00
1.307762959767191546e+02	1.345535646094326054e+01
1.199295583276669959e+02	1.356633662300430032e+01
1.429404307554103184e+02	1.293452960068482938e+01
1.419931693522944443e+02	6.730040672988372386e+00
1.515131936528501342e+02	9.684949850393271831e+00
1.486259994746438338e+02	6.196299230227321431e+00
1.278589476874980164e+02	1.167584563710776635e+01
1.368997900000749155e+02	7.450516453360686242e+00
1.523937382420796496e+02	7.279102214610134070e+00
1.422818934510447093e+02	1.552975827110381246e+01
1.322447768833535520e+02	2.879943662489235834e+00
1.300301167515653447e+02	1.689160536168117677e+00
1.314909986716910169e+02	1.630517604409522647e+01
1.160959594911225992e+02	1.168657799610102010e+01
1.262832043136997981e+02	5.177892892507268918e+00
1.236047205282300041e+02	1.551965936686608494e+01
1.311757225845216794e+02	1.468511931735019438e+01
1.487503191809872192e+02	6.513467949227448983e+00
1.541411170574039318e+02	8.857372974349717154e+00
1.148318731721814032e+02	2.923683735154189112e+00
1.470801399082681939e+02	6.525461048874563907e+00
1.492227800731753860e+02	9.635714346149690357e+00
1.173667601662385920e+02	1.346535268820968412e+01
1.245707944952615804e+02	1.522467636793814982e+01
1.341307670395247271e+02	8.962696637883578177e-01
1.325381841524626907e+02	2.352106327638880945e+00
1.276340917163843187e+02	3.196089864915328871e+00
1.541075694605748936e+02	1.423778342720949652e+01
1.276666609700263137e+02	1.863904316303704567e+00
1.189818900663369874e+02	8.973250747432903296e+00
1.320024233785170509e+02	3.616671223936895885e+00
1.300276713272025404e+02	1.147040723004218599e+01
1.158523982828383794e+02	1.086626936756948325e+01
1.262996456883726637e+02	1.392796225918927000e+01
1.447123154259388116e+02	3.277168962112432027e+00
1.409349501638750439e+02	1.673163490252755992e+01
1.135272859906168463e+02	9.168790272003692898e-01
1.521759095961479886e+02	1.387097118113842065e+01
1.351371429380456846e+02	1.780394960876794741e+01
1.164354415844430122e+02	1.205518832740792590e+01
1.407913557131872437e+02	1.039473950911436795e+01
1.313545766812039801e+02	7.683485588840743397e+00
1.205260801851389232e+02	1.314940384258184380e+01
1.277270387310189221e+02	1.822587816311695974e+00
1.162549213235413106e+02	9.266666931665378470e+00
1.356751015217886902e+02	9.561477816578028310e+00
1.542206959783946445e+02	2.209432895025066568e+00
1.349280098307692128e+02	5.012816962015774536e+00
1.307482131379920247e+02	6.830331658481912926e-01
1.240580922714334378e+02	4.808534007926141385e+00
1.162123674674397904e+02	1.096473320281820030e+01
1.522389886655134887e+02	1.556608908994333262e+01
1.468429855445639305e+02	4.442443591660234503e+00
1.268441996485860983e+02	1.356596912737684590e+01
1.496312951860503517e+02	1.615226835428353880e+01
1.521729277976389767e+02	2.836531551021673536e+00
1.414679106392834740e+02	1.434128902039558717e+01
1.154282483744420205e+02	1.559032120455824000e+01
1.229259074188977507e+02	1.701257473645359752e+01
1.349972925749881654e+02	1.551076546769560593e+01
1.522633756233808526e+02	1.437203808188258414e+01
1.135932683883334846e+02	1.241035332045887118e+00
1.373420059615519335e+02	7.847190270874376594e+00
1.184219712930116515e+02	3.646362994034671345e+00
1.494285062764051588e+02	1.629568744337070640e+01
1.301099200637793842e+02	4.124298539391702434e+00
1.351148985762638119e+02	8.870015530145083815e+00
1.166871250469426116e+02	3.125478363146168004e+00
1.172409787812327835e+02	4.408409159896181428e+00
1.265474587755933271e+02	1.058904070505131223e+01
1.466091936221703804e+02	1.615768374625475801e+01
1.278078656968455959e+02	1.343575159866071722e+01
1.402837911682335630e+02	2.654731539971856069e+00
1.335014404008989573e+02	1.496371763035312874e+01
1.538705772255522675e+02	1.352053651901135112e+01
1.293523830241677501e+02	1.474322731857971469e+01
1.465308462984503706e+02	1.286773730613410116e+01
1.231526883736215723e+02	1.315141889494638860e+01
1.163890969982864334e+02	1.502335674915864505e+00
1.227198078437307061e+02	1.345080491321016503e+01
1.144100462438785399e+02	1.239961353284580170e+01
1.392127516469126078e+02	6.562989104370037907e+00
1.440621113438415932e+02	7.976484533014672529e+00
1.539396023865945438e+02	5.287827220543000806e+00
1.242496329888233362e+02	1.233774165769612097e+01
1.230388578189881059e+02	1.625718308133811618e+01
1.366863258413516462e+02	4.209804735075296733e+00
1.522313364397835187e+02	1.021234103072670507e+01
1.161840935717640946e+02	1.291641324933882018e+01
1.200766085630085769e+02	1.134926692152989958e+01
1.203474021932922540e+02	1.509766660809583527e+01
1.233760532806637968e+02	1.780229765638491912e+01
1.528739398709266197e+02	1.386741681970210216e+01
1.212497788664887395e+02	1.567199444968732092e-01
1.402653075550927610e+02	1.351972575794749432e+01
1.470163645585671759e+02	9.235844995470044339e+00
1.519570589615162532e+02	1.430927103908979525e+01
1.353055765333915872e+02	1.726729140073397417e+01
1.300083367645093801e+02	1.726931111821597753e+01
1.177794698518406165e+02	9.539076368195344102e+00
1.317543397195505008e+02	1.373171862497127726e+01
1.203650765040312507e+02	1.050824601648250090e+00
1.267334574207871185e+02	9.906102926472879489e+00
1.359417024008554051e+02	5.719097844823735066e+00
1.409929320526516108e+02	1.688937361356263622e+01
1.535622865921349103e+02	8.818089438658530455e+00
1.491962091907284105e+02	1.197152104010688056e+01
1.272470266944062729e+02	1.544946247090188685e+01
1.189685708763065435e+02	1.401127301128467284e+00
1.408527450128017620e+02	1.694245572789299814e+01
1.349545268128040050e+02	6.664962446231457172e+00
1.389840894015223967e+02	1.153537128369466025e+01
1.248155811221604523e+02	1.649421499185961437e+01
1.406305675570828555e+02	1.188137880399902180e+01
1.516743445410486117e+02	1.392707460608647807e+00
1.509197183630875543e+02	7.171960861122988362e+00
1.316630852943168861e+02	1.773014057247771547e+01
1.490206478460887354e+02	1.461827343969164161e+01
1.351171098117259817e+02	6.342307734832127508e+00
1.278691887829961900e+02	1.071134354632493846e+01
1.454749890694714622e+02	1.680401593530343263e+01
1.429147916784484096e+02	1.573826548018427296e+01
1.345668104980611020e+02	1.374929532847403602e+00
1.220624154968207051e+02	1.012416505614378792e+01
1.422393144135781426e+02	1.286902809551860294e+01
1.456554134515981787e+02	3.292121854543494930e+00
1.488437181161775129e+02	1.054662065125867976e+01
1.210994495544339884e+02	9.017117494142690148e+00
1.404641642456207649e+02	5.552217678285859215e+00
1.398434928966585176e+02	4.668622149132320764e+00
1.303239053063169877e+02	1.122002934843492339e+00
1.179686515446773711e+02	1.156407106879778013e+01
1.266742564528888977e+02	3.828952875620992291e-01
1.467229454399057715e+02	5.841629664576922565e+00
1.240968370148589059e+02	1.573640182419240396e+01
1.333021297388603443e+02	1.227301783874505503e+01
1.322628696215572575e+02	1.725468491732475940e+01
1.208820027221044029e+02	3.326469965052781141e+00
1.211179455787259371e+02	7.653969867025034901e+00
1.324657598819710529e+02	9.610372452686227973e+00
1.495091740135928262e+02	1.318773759665045908e+01
1.435764426610871851e+02	1.732287132905935323e+01
1.148167438407056267e+02	3.173017700187614309e+00
1.389856581307650174e+02	1.608179296153873228e+00
1.262793778572440715e+02	5.998884655307059610e+00
1.327178858333567746e+02	1.302910453430518700e+01
1.145430674304748919e+02	1.138936979603408517e+01
1.241867157380289370e+02	1.609721657991435961e+01
1.240923772921506298e+02	1.739287113058174583e+01
1.391518729038341746e+02	1.760406165679948032e+01
1.286550605797437186e+02	8.028878454250097718e+00
1.461035754923383365e+02	1.381212201595854516e+01
1.228852181772007839e+02	1.628900455391647739e+01
1.485226176581278992e+02	9.132891706366937257e+00
1.217802574040805155e+02	1.648849324329378030e+00
1.189661573564840751e+02	7.180004344952089390e+00
1.222491469171441025e+02	1.184129614849184975e+01
1.162491332518528822e+02	1.562505235787264579e-01
1.436938453312552895e+02	1.626263082005970517e+01
1.140831012525480475e+02	1.547208053561958252e+01
1.506928964635940815e+02	8.708247660384845545e+00
1.351642129376753019e+02	5.714539296588526662e-01
1.218988734436974681e+02	5.146379795835315463e+00
1.434884528695405095e+02	6.310943316455356111e+00
1.314060740064738582e+02	7.003877870972027297e-01
1.314661191238094489e+02	1.040381380456296467e+00
1.547563442169832797e+02	1.077661367972147843e+01
1.392398472997357430e+02	1.085075028694489241e+01
1.278999668388851489e+02	5.547872060144985795e+00
1.500100385319811380e+02	9.249315035312367428e+00
1.144262019893029816e+02	7.449542894524542547e+00
1.133478303111072307e+02	1.700546066728186290e+01
1.267458440924980465e+02	1.447247194754254229e+00
1.478297639099904472e+02	1.569418770183908762e+01
1.288214914504916351e+02	1.440709304405119440e+01
1.320329421116794038e+02	1.148985699543841044e+01
1.532321757498040427e+02	6.236075387532946657e+00
1.334196146761666739e+02	1.209659351507618297e+01
1.275950231344707362e+02	1.725766700488656369e+01
