ra	dec
1.255951971055388441e+02	6.119645977959654815e+00
1.485817770220139380e+02	1.297361295815932714e+01
1.194686563494723970e+02	1.024091545103584444e+01
1.501009106798072992e+02	1.181413363995834587e+01
1.153468476156095051e+02	4.800827145764865911e+00
1.277295396994663292e+02	1.250295474739215429e+01
1.486243576359078986e+02	1.482747616705485605e+01
1.231894005467304538e+02	3.589127737903003545e+00
1.498536025231636017e+02	7.569382839411060993e-02
1.305141965178592329e+02	1.155240243062845806e+01
1.453169586007983014e+02	1.341538150178307198e+01
1.371599693596605221e+02	1.596439289155612329e+01
1.465886597197735171e+02	3.090016451214196436e-01
1.369688868171027991e+02	6.982367065131406036e+00
1.135174047677529785e+02	7.338249799664673390e+00
1.532192687124183124e+02	1.580633850303303767e+01
1.348116675843090775e+02	8.362199713740833928e+00
1.470037838967309085e+02	1.012608202599196261e+00
1.167620387910002080e+02	2.841958519984002951e+00
1.533541904319366722e+02	1.784159522970181300e+01
1.505399356342707051e+02	1.375133843332154981e+01
1.148421712275827673e+02	1.587394725301975207e+01
1.254800878943338915e+02	1.474388649140520435e+01
1.160059035486562919e+02	8.077184518211415920e+00
1.350280255527182760e+02	1.432778854386329748e+01
1.303568657009148524e+02	1.580326175148222489e+00
1.382327995640951883e+02	1.363017118859550258e+01
1.395315672143783559e+02	6.261586779368345290e+00
1.208571132917334978e+02	1.368726217104659959e+01
1.253667524996651537e+02	1.160178084184867586e+01
1.494857344306365690e+02	8.595256664121389889e+00
1.502283267692729112e+02	1.327465466682348882e+00
1.160122133911256839e+02	1.168250671024209986e+00
1.205992214149842567e+02	1.909186591734403082e+00
1.304680484987239879e+02	1.200263521671214839e+01
1.214605312413085443e+02	9.856811238658767849e+00
1.503163160694522560e+02	1.214019219252986836e+01
1.403509454892736699e+02	3.381982369604510374e+00
1.433684410260945867e+02	9.135607929701505370e+00
1.331040197592996890e+02	1.706727482878857316e+01
1.199028219993184194e+02	1.740288406159090862e+00
1.133215952445896733e+02	2.206161501063744534e+00
1.359246576475311485e+02	9.343783474014143664e+00
1.402791034579875600e+02	1.484078622142543047e+01
1.278123763412461926e+02	1.409402259938123958e+00
1.396724960977799412e+02	8.057695230021568733e+00
1.267794759677020124e+02	1.167222738301012086e+01
1.527391030891635069e+02	8.846445874833911205e+00
1.285155839394182067e+02	6.471932460914847418e+00
1.260504309877329518e+02	1.755111966676192026e+01
1.166918473792602100e+02	8.526961962522634053e+00
1.255804725450787060e+02	4.274270543881339535e+00
1.514690069563481245e+02	5.114497606993942291e+00
1.167252409153305877e+02	1.683834725220627959e+01
1.274588262896293287e+02	1.756422525318767214e+01
1.275768030721134920e+02	9.845972155118191793e+00
1.132026649942701084e+02	1.373685571880677614e+01
1.398620801120505917e+02	5.863905547030779708e+00
1.427078562918987643e+02	1.269573331452514964e+01
1.212084631638176830e+02	1.096104354226223343e+01
1.133041895719869530e+02	3.915494690710445980e+00
1.221230482106418975e+02	9.120957343005047235e+00
1.275475149369428323e+02	9.550933466706888808e+00
1.218124518647574348e+02	5.777111061931270442e+00
1.547329324550843808e+02	5.036177476532807340e+00
1.298123351907785548e+02	9.339837267103387575e+00
1.431682740810047108e+02	5.571578798219981365e+00
1.292297096902602789e+02	1.680325097218939856e+00
1.519423902613977475e+02	1.023459152874201195e+01
1.452450132182995617e+02	1.758572427146175343e+01
1.416262022220929850e+02	1.556693234193704356e+01
1.281969891470639311e+02	5.413490312479690481e+00
1.410204294952645228e+02	9.774546754128096149e-01
1.491074870169037467e+02	1.252434361849152111e+01
1.212433494682383923e+02	6.723395858738584252e+00
1.385517667022450325e+02	7.389558165376456600e+00
1.170528581872296741e+02	1.242386661952843641e+00
1.334000079182623892e+02	4.961802822055832785e+00
1.392106877480825915e+02	1.264593694553955494e+01
1.439819791863435512e+02	1.117028734593034933e+01
1.339055195335400867e+02	3.718726842216201423e+00
1.161190243211027706e+02	5.581693418566884723e+00
1.523314593583957333e+02	6.453124763632668959e+00
1.468457433397634020e+02	1.797639167898450552e+01
1.480266041086114797e+02	1.277791086090340045e+01
1.245309682692121527e+02	1.669697116251321845e+01
1.503582618207041151e+02	2.787512102543513226e+00
1.487879801725878792e+02	3.894042688634216542e+00
1.434887908385900914e+02	4.682071574326839958e+00
1.229697262896459620e+02	2.581171420738938682e+00
1.516498601966131048e+02	1.764564599242499554e+01
1.278703744812333696e+02	1.268922085407861644e+01
1.140040587799273055e+02	2.096136835843188440e+00
1.261551536303153682e+02	4.174676250325175531e-01
1.190197582839579695e+02	7.521214241217357710e+00
1.544477556865612087e+02	8.737288655013811578e+00
1.473040588031604159e+02	2.945032647810659210e+00
1.322940827805163622e+02	3.381370826535036400e+00
1.500155404306360651e+02	1.005353402030265642e+01
1.486225020151603644e+02	8.725468341493179736e+00
1.196388714490547045e+02	1.650174215917044762e+01
1.313210509357568867e+02	9.261127818197344652e+00
1.462194806129662936e+02	1.338954521140336063e+01
1.499629775192946113e+02	5.170328630493401079e+00
1.225031173437249663e+02	8.458817428559775031e-01
1.155039756838385756e+02	1.218704354890682318e+01
1.458045790690269428e+02	1.547982745111933589e+01
1.339876284635375328e+02	1.347320252770109050e+01
1.151284453471063216e+02	1.401994446704880559e+01
1.214940172781196566e+02	1.504341858537268273e+01
1.258650669317671458e+02	9.815975238037747630e+00
1.400334259146217732e+02	1.468902084898861027e+01
1.354712622104851789e+02	5.778845962459139507e+00
1.449126686237634090e+02	1.080587086699399535e+01
1.235346091968967244e+02	6.986863608396794767e+00
1.410007686835484435e+02	7.442482464540429277e+00
1.280873511849312649e+02	1.436672548947276162e+01
1.395159598630682183e+02	4.065330794235846312e+00
1.546339118962918633e+02	4.117885955412990739e+00
1.471144993289955210e+02	5.601112771950844227e+00
1.546207499897215314e+02	9.530055950848883128e+00
1.276031619543499289e+02	5.616469391748266649e-01
1.315158973055060301e+02	1.617483725592810018e+01
1.136513119899334185e+02	5.772381602997057826e+00
1.356847659511416850e+02	8.072560951250308037e+00
1.453183566971191567e+02	7.027441813762588252e-01
1.517205322695817529e+02	6.287101287222192879e-03
1.173017913059873365e+02	9.640063175813697427e+00
1.164467003379620280e+02	1.666683354294847419e+01
1.240555282552669638e+02	4.265935461290764508e+00
1.157799340678160149e+02	1.092187813004552410e+01
1.270413816990747762e+02	5.706464395212290874e+00
1.548271604703436992e+02	1.249764008976984719e+01
1.425837463179568658e+02	5.936964350632033538e-01
1.291212261723112817e+02	1.895549138703060299e+00
1.244998148348284843e+02	1.077066425380926518e+01
1.225119037626060958e+02	1.086396259139573317e+01
1.369245456380080554e+02	5.893760121677377173e-01
1.216852897160691498e+02	6.420968411593026559e+00
1.141479437681205553e+02	1.687229763065572286e+01
1.390603212892495151e+02	1.312046232061303996e+01
1.346287170593215023e+02	1.565386792827218621e+01
1.375687178615053199e+02	8.393869013735887563e+00
1.291528320738280229e+02	1.582011909154600282e+01
1.317214917071697755e+02	1.527758372435288337e+01
1.241139077624683580e+02	1.508816256656165500e+01
1.279729854795402133e+02	9.464961134980436341e+00
1.446842268014141268e+02	1.066200388248946318e+01
1.182861998187323849e+02	1.147091020542423045e+01
1.295756830675758522e+02	3.938772769057963252e+00
1.253694644562200153e+02	3.906984591912804561e+00
1.206834571550829054e+02	2.227790084043057561e+00
1.321364680134628884e+02	1.051684375610547306e+01
1.362321737609531169e+02	1.482753862259151845e+01
1.333244551027293312e+02	1.342856765135644892e+01
1.242939543630125598e+02	9.036483342071063518e+00
1.342584908520172746e+02	1.692671740581097950e+01
1.385195627370755460e+02	6.276380566614478407e-02
1.195057864893843202e+02	3.532710593304559055e+00
1.249571272320923043e+02	1.735991660303205464e+01
1.395315002496761565e+02	1.768463670784790764e+01
1.541185033104609374e+02	1.770354209024585046e+01
1.267919991478875659e+02	1.799277122390462225e+01
1.506777922454711529e+02	1.549049479672305196e+01
1.397127469647088844e+02	5.954723339994561826e+00
1.412822705745852829e+02	1.674314026434921487e+01
1.325392523926464037e+02	3.951321806704864770e+00
1.434700624663813642e+02	1.655352442439722793e+01
1.193671104218283574e+02	1.419892228901257702e+01
1.211813324184463312e+02	3.558357437700962134e+00
1.517917972581260813e+02	1.045375257501153454e+00
1.427059533701739156e+02	1.142877804027283695e+01
1.443753769008274048e+02	1.641140687186396718e+01
1.311406950295865954e+02	3.374592098617068103e+00
1.351279954656820337e+02	4.220102062514029306e+00
1.312822209923602088e+02	3.307440985965890423e+00
1.162383331150273023e+02	1.691970469118524889e+01
1.544878458688642695e+02	1.544096987395132992e+01
1.302860348182693997e+02	1.511888141365388982e+01
1.365453061063792575e+02	1.087626550218331767e+00
1.338828899914224166e+02	2.591032158381521011e+00
1.270899043427195494e+02	9.207955259018282490e+00
1.411886384096218876e+02	1.430124458796845310e+01
1.443033409887938774e+02	1.433036283410365108e+01
1.375392941074353530e+02	8.305948296631645578e-01
1.448315272862103029e+02	2.373883972172382339e+00
1.281054254413884621e+02	1.011349991361580614e+01
1.462067009965259388e+02	8.799829740311377435e+00
1.502673452868640993e+02	1.360720887455014783e+01
1.546021836069892572e+02	2.410496228256792328e+00
1.190562090826963697e+02	4.472973933214692721e+00
1.547970857279214556e+02	1.485710383914799593e+01
1.221807020792981291e+02	1.440241390337891048e+01
1.495388997310655554e+02	1.416180928267774775e+01
1.244875293431649084e+02	1.117443163657285465e+00
1.293196993200878637e+02	9.683788978108621492e+00
1.286159699998395638e+02	9.469754403227183204e+00
1.317954270324212303e+02	1.245210528292935237e+01
1.269348418016344340e+02	1.698916109063864610e+01
1.344260412246738952e+02	4.381729374008111577e+00
1.231680829706296407e+02	4.574382739851657220e+00
1.513263228646949301e+02	5.229783301826892661e+00
1.408553961110097532e+02	1.644653289351617786e+01
1.284552661302344063e+02	3.447520767882683579e+00
1.306490574374436449e+02	3.553040020276416189e-01
1.256973292502928956e+02	1.766174651438446119e+01
1.326517327196086171e+02	2.874960460501190251e-01
1.293211709446736108e+02	1.119475689467978263e+00
1.262320341928146945e+02	2.375509921114534517e+00
1.486507428670713296e+02	1.694585178919799873e+01
1.233128759460981172e+02	1.484728985810545154e+01
1.302519151888735109e+02	6.026663704326385984e-01
1.224429579218631545e+02	2.346626818427719918e+00
1.524611426423775242e+02	5.035488651709128405e+00
1.157033168519892854e+02	3.869767588876986686e+00
1.334290968304269143e+02	1.137381391116031537e+01
1.161981332952940988e+02	3.794518132614043360e+00
1.500325899061915038e+02	5.509113977693557374e+00
1.146271452967966979e+02	4.585544546478947048e+00
1.523360263443768190e+02	7.062977257553537669e+00
1.201768247500851174e+02	9.121300019440065299e+00
1.197862562118256733e+02	1.655512921510998936e+01
1.245143907371168126e+02	1.306120388124749354e+01
1.156493406475798338e+02	3.833094495396148993e+00
1.287982121442819050e+02	1.511074442268364137e+01
1.500716057669001202e+02	1.641217586088506764e+01
1.480545702447669214e+02	8.799585756235297040e+00
1.230890502229635501e+02	1.530579200091221637e+01
1.500992497148327232e+02	1.683297090601353929e+01
1.494451766868600942e+02	5.648919500124193860e+00
1.453201012529975742e+02	9.789525588409514256e+00
1.359532532848120070e+02	4.297743446510343901e+00
1.528461556378998409e+02	7.896967354832029606e-01
1.222423505359521272e+02	7.894671480917362594e+00
1.387427324657229519e+02	1.083829808114301052e+01
1.155501935236217292e+02	1.383218953047488142e+01
1.441954291325760664e+02	3.361075750343227586e+00
1.155975177208044045e+02	1.499289242508976905e+01
1.482989469703971395e+02	1.153451504722456455e+01
1.217492537975747524e+02	1.156171052502573104e+01
1.476735477941006707e+02	2.491942521872269278e+00
1.181229481682325257e+02	5.189442995061893882e+00
1.343718396689666577e+02	5.651351587168223389e+00
1.255880425230696318e+02	1.751453806840744587e+00
1.246063449055998547e+02	7.206956606694533640e+00
1.473189049316350463e+02	4.595493118419263112e+00
1.169733737375439659e+02	3.038888682579917067e+00
1.149118184693338662e+02	4.680566283103722025e-01
1.378771310526729224e+02	6.607250359572482523e+00
1.138814648800070444e+02	3.256694151786052593e+00
1.197396822734259416e+02	1.416058346743652763e+01
1.483833277494869094e+02	1.673142255676063073e+01
1.495044680143558082e+02	1.512352549378701028e+01
1.479600938530654162e+02	1.207884677133831630e+01
1.288668195596337966e+02	2.990895811541349758e+00
1.164378386511293257e+02	1.381025228669236427e+01
1.275024069002460720e+02	6.510921843735186343e+00
1.423349122142591341e+02	1.118167570113705445e+01
1.490910794115567342e+02	4.610129472577385812e+00
1.422916125586165208e+02	9.058040778240123103e+00
1.267702010361578573e+02	1.725237528879389970e+01
1.485869636339085673e+02	7.354031286155342961e+00
1.465622855337883266e+02	1.075233666485736883e+01
1.178533656358274726e+02	2.674651152342878646e+00
1.361079381444613148e+02	1.145818592179664464e+01
1.511232793198790603e+02	9.648315626494001762e+00
1.156915178980169117e+02	1.341982156826010986e+01
1.165197764795734798e+02	7.753917932525680179e-01
1.525171278214796189e+02	4.726303726156836582e+00
1.449015221586040809e+02	1.120769673030451230e+01
1.365157246312411985e+02	6.827379985751741209e+00
1.458784662187826484e+02	1.299081460153902690e+01
1.373826811830243457e+02	1.242021253452843865e+01
1.529439184030215415e+02	8.730075457501653702e+00
1.207835273447162336e+02	1.149330997048231673e+01
1.201274242357733470e+02	9.386165351558894088e+00
1.323443971059285786e+02	3.886659701870767147e+00
1.455167623246330209e+02	7.225451801102252603e+00
1.288357630557145512e+02	1.498635609711246275e+01
1.450792097701050238e+02	1.348295205153094578e+01
1.167849184121671016e+02	1.990588290690141759e+00
1.274842335003744722e+02	1.631832221942670813e+01
1.449234666941211458e+02	1.084023931380449568e+01
1.243052067460415770e+02	3.606423733667079468e+00
1.226679383332548809e+02	5.664971044520557442e+00
1.263200279679374489e+02	3.465946993189802150e+00
1.261678332432765757e+02	1.619556001114566257e+01
1.270186475935436619e+02	1.012896662450216567e+01
1.530173437923608333e+02	1.477410969812096475e+01
1.136295939403997153e+02	1.506599926564689618e+01
1.259555875721173095e+02	1.578844813078881337e+01
1.406798332120447981e+02	8.564337791548183532e+00
1.537657510387469131e+02	6.109056145624842671e+00
1.461092101185340937e+02	7.107375789500305352e+00
1.515556595565599025e+02	4.465416408437062223e+00
1.428290985327299154e+02	5.412774735248262914e+00
1.438616681356657523e+02	8.009083251072246057e+00
1.218951640756618815e+02	3.037032783685261084e+00
1.399623747023089209e+02	1.169883839727880320e-01
1.395822553879600321e+02	4.231808312806077943e+00
1.496523507338258128e+02	7.508212181564267951e+00
1.362088589381175723e+02	7.771124967279951612e+00
1.422882653560841959e+02	1.307186954621414543e+01
1.322024357256679821e+02	1.100277881290770665e+01
1.532955992854514022e+02	1.610022711846382393e+01
1.429475953191665951e+02	9.491979261444573046e-01
1.526986617507205608e+02	6.215691728203091238e+00
1.368530778645493058e+02	1.205310113435583297e+01
1.322681199475096605e+02	8.196242814115537456e+00
1.331095040780064664e+02	1.121834838722813110e+01
1.444948836193960062e+02	1.666201196377806681e+01
1.143555868976011141e+02	4.423134587468164014e+00
1.443898094155515253e+02	1.196243004117421238e+00
1.339306770327570746e+02	9.190189157704582001e+00
1.197365122827329174e+02	6.024599743077308389e+00
1.489429370089725353e+02	1.624810192531265329e+01
1.189619842859053449e+02	8.043666311632046373e+00
1.414444282452680284e+02	1.230310833039581553e+01
1.341637165027463539e+02	2.021920999144062758e+00
1.477147426128711913e+02	4.766678241611463918e+00
1.215400866227168564e+02	6.608876307292222974e-01
1.500195127454511237e+02	6.654189262503449331e-01
1.458222724192939950e+02	1.666007251471472372e+01
1.482458097278062041e+02	6.687008417583876430e+00
1.145919556881883352e+02	4.322866489375459587e+00
1.486008063824178578e+02	1.463647700638471782e+01
1.132808317272382936e+02	1.160235350753463202e+01
1.319650685190505612e+02	1.097827399416284244e+01
1.222685760548915965e+02	4.876564340664796937e+00
1.192535475024650253e+02	1.153738366426475093e+00
1.182516149447044569e+02	1.143899600257826066e+01
1.164534738726204068e+02	1.535426717617435877e+00
1.453923496301458727e+02	2.116775015154134465e+00
1.353741285375261612e+02	1.485334791131723264e+01
1.360134083826520452e+02	8.308609939335672934e+00
1.341232061117916601e+02	1.353076675527627692e+01
1.233356008034956517e+02	2.119266151086899974e+00
1.169286419801550210e+02	4.824452504035756206e+00
1.255398184566163735e+02	4.929011492841037345e+00
1.239848826010947818e+02	1.252648662042763128e+01
1.218256582109062691e+02	7.035482645172463023e+00
1.292378368406951097e+02	1.341867555864078021e+01
1.169998123585686756e+02	1.475070435034242244e+01
1.463577168339539298e+02	4.236634312184343720e+00
1.184146068464005879e+02	1.604587575070280181e+01
1.164518059239668304e+02	6.926739805394142024e-01
1.135240015038494761e+02	1.119780781426813654e+01
1.281769046541609214e+02	1.113842674127369703e+00
1.454455961850391077e+02	9.256629117324269629e+00
1.245680929476572203e+02	1.228542153307462392e+01
1.225341512312482877e+02	5.457577908478087103e+00
1.467941659283034994e+02	2.859159773974480068e-01
1.165266410670730011e+02	1.298308760198288070e+01
1.445811211972317665e+02	8.863441645052688500e+00
1.251341085014361028e+02	5.317879831490581743e+00
1.365853519959265157e+02	8.386126168713332163e+00
1.369715708839192985e+02	6.412579783466559213e+00
1.258514200363222670e+02	3.764123645483438807e+00
1.165867350635422639e+02	6.049770550074792475e+00
1.287662377620649181e+02	1.398482828810755052e+01
1.473623313250770650e+02	8.514415513282962422e+00
1.299697019995798541e+02	2.206664075164354255e+00
1.393002006317103110e+02	9.764668640958188206e+00
1.454408975518207683e+02	1.101702798689895602e+01
1.326887408329023401e+02	7.933155354157992889e+00
1.288904765677664273e+02	1.795434952870068201e+01
1.442616096544294919e+02	1.756223634765720476e+01
1.445180726440583499e+02	9.415825506883486185e+00
1.313928787028117995e+02	9.938503690397677559e+00
1.483961213259848364e+02	1.629790522679881448e+01
1.500096678554803304e+02	9.067287624314730010e+00
1.361050461824268609e+02	2.027607907317867664e+00
1.519453818454065868e+02	6.902737130483454386e+00
1.432313363134863380e+02	1.285004829707856544e+01
1.169655827361027178e+02	1.331849530360206479e+01
1.378242824222044192e+02	9.560437020699366073e+00
1.523144557526383380e+02	1.303556257360358117e+01
1.421551478941179596e+02	7.731141095845839750e+00
1.539760664774916847e+02	1.095813097831944205e+01
1.153545968220401221e+02	1.376011080409434761e+01
1.291577352067735944e+02	9.394300452205822438e+00
1.214685996612287227e+02	8.548085847468467335e+00
1.290791297863194984e+02	1.203403576611822778e+01
1.415197800901031826e+02	4.174149737003703287e+00
1.330240077940170238e+02	5.592144933764434889e+00
1.340081259442648616e+02	9.550087456687986531e+00
1.257785815801456266e+02	5.880718707672212275e+00
1.407952513077241292e+02	1.791113073148885348e+01
1.225174461571717330e+02	1.133919457178862800e+01
1.493462972310900909e+02	1.186354171772743804e+01
1.215654570860315289e+02	1.771531752434094276e-01
1.137260757970650360e+02	8.766923273056287158e+00
1.370535009394652377e+02	1.499753292961639772e+01
1.383261983429347595e+02	1.117390527322745974e+01
1.352677948515644175e+02	5.032713510016480818e+00
1.178985515235796981e+02	1.779305610913382019e+00
1.199700051759815551e+02	1.701185447544058604e+01
1.242697940432156116e+02	7.535903134425964822e+00
1.246722216581325426e+02	1.254903245470232243e+00
1.532209469188565834e+02	9.069443992828485790e+00
1.234400403982178318e+02	4.552416627880827349e+00
1.449325545711123482e+02	1.033008438266018025e+01
1.478048235569052622e+02	1.311656581941502253e+00
1.513813690424917695e+02	1.617002809176415568e+01
1.484524574748070620e+02	7.643586834199695978e+00
1.526924881111279433e+02	1.256547309583157102e+01
1.245886541591143128e+02	1.136478032268128269e+00
1.137036643548838413e+02	1.560240797685569625e+01
1.346726412054360367e+02	1.112992422954528315e+01
1.302623250711899630e+02	7.063121177958667118e+00
1.486124426006095973e+02	2.830042860161730012e+00
1.484407293419698135e+02	7.847001579530481941e+00
1.423027546984497462e+02	6.171110724202373277e+00
1.547114451975050429e+02	1.466405501503064102e+01
1.475097830636048002e+02	9.388483861739487679e+00
1.533078720682468372e+02	5.272155649515764431e+00
1.234461525740600507e+02	1.675347558320817143e+01
1.218475999847919837e+02	1.686695933528587377e+00
1.196926458363501098e+02	8.883219539559183531e+00
1.340781444218648630e+02	1.770421529745491895e+01
1.507651566014309594e+02	1.630546749292799191e+01
1.542408858462035255e+02	2.993671822973757446e-01
1.300888241669499621e+02	1.406386954887993390e+01
1.285950968237522432e+02	1.523440247068904974e+01
1.202727114873810734e+02	1.550174310082047313e+00
1.165445687498931875e+02	1.704425443197775181e+01
1.310837195503220585e+02	5.060861772907454537e+00
1.265854267223574965e+02	6.780289720774898221e+00
1.280119374304065047e+02	1.259440527045592262e+01
1.203763566737119675e+02	1.313724149283678599e+01
1.308112853027619451e+02	3.353763930681749272e+00
1.174868444595186361e+02	6.930100384564793714e+00
1.275145341128564240e+02	8.397969566366551675e+00
1.430387833131115656e+02	1.003609134521068924e+01
1.480891422098806913e+02	6.839498237194375774e-01
1.516021121954086652e+02	4.363323264591394413e+00
1.380224561962359076e+02	1.323693453334264802e+01
1.291960312320527464e+02	8.708868613988896001e+00
1.376583294268546069e+02	7.698774185961466898e+00
1.337104120364089397e+02	9.673461092711448828e+00
1.143442150167345801e+02	5.340094949682637981e+00
1.139693547364759922e+02	8.126755508809770490e+00
1.321271392084818501e+02	7.687574418422028266e+00
1.133755655777965359e+02	6.146608175502918492e+00
1.353454214099472779e+02	2.809074360075539456e+00
1.496314399185870911e+02	1.739396185469746925e+01
1.474147462857563369e+02	1.016495727635968294e+01
1.534466056061777408e+02	6.831987373286736442e+00
1.182192410585336830e+02	5.792927421784974662e+00
1.273397310142298835e+02	5.805456197872242541e+00
1.461375557755478098e+02	7.469902382601196322e+00
1.143305834267947034e+02	3.610657710546252841e-01
1.378270093165936316e+02	1.146129766505529091e+01
1.271635712604857389e+02	2.133402813132426523e+00
1.386689678009213083e+02	2.193253012688447967e+00
1.483109720779970360e+02	3.425923634191275990e+00
1.152960769944192094e+02	3.058954388425494830e+00
1.501868847779676628e+02	1.196302872644334769e+01
1.168214808521275501e+02	1.482760467480940214e+01
1.354419350101189821e+02	2.675458342004899404e+00
1.393600822594283386e+02	1.349058657379442749e+01
1.249424892513344503e+02	1.187133171372698648e+01
1.495541739752028718e+02	5.088923479907887071e+00
1.187449726197575188e+02	7.185250143366977982e-01
1.382676714533975542e+02	7.941570092647584289e+00
1.201487264272575715e+02	4.361325806307027264e+00
1.259965986602838797e+02	1.001031877531903724e+01
1.540421434298773704e+02	1.208167447412798801e+01
1.505667605679992107e+02	1.355081909700763099e+01
1.414815460120726414e+02	7.500649577594128203e+00
1.546553048462100719e+02	1.040101433013070320e+01
1.293971208168308351e+02	1.498232657098950682e+01
1.131433264818001589e+02	9.516430548956444468e+00
1.320554607598140535e+02	1.612507342919905184e+01
1.339883073090100538e+02	1.350149415536038688e+01
1.508243981153094069e+02	1.020500843825554727e+00
1.331697657111430431e+02	2.914733532614016021e+00
1.167912432172251727e+02	1.404347544480243926e+01
1.219896216255962997e+02	1.151237880026070748e+01
1.452761316757764121e+02	1.297196912513976841e+01
1.352320847596680835e+02	3.246401572515428047e+00
1.227828815757279699e+02	5.539325661165182879e+00
1.496686604584780866e+02	3.806945558898176873e+00
1.290992293300869846e+02	1.150555729472065991e+01
1.484917294835170765e+02	1.026925060496006559e+01
1.269524644585095245e+02	7.209610925532374814e-01
1.480487729310896157e+02	4.265767359204066800e+00
1.368634823569236119e+02	6.345785416469772178e-02
1.278846075115079515e+02	4.626188769653857058e+00
1.547560731567734251e+02	4.768191969229181204e+00
1.250729878537624984e+02	8.445896229323071935e+00
1.373334925549986281e+02	8.590285180222261729e+00
1.476311619941644722e+02	1.122351131182439765e+01
1.158997626946595858e+02	1.016782028900508905e+01
1.147945185855873405e+02	9.483702660707697518e+00
1.381668008908131355e+02	9.759110847920718257e+00
1.329951277377203667e+02	1.204744126675815075e+01
1.472912307593078651e+02	1.535338568583497043e+01
1.277278389096083799e+02	5.205924153710801860e+00
1.468253525826101509e+02	6.771028243563922189e+00
1.168568619897228444e+02	1.276183142410699922e+01
1.413317981254571976e+02	9.572688606922147514e+00
1.383632040353180059e+02	8.400154122316625394e-01
1.270318874280756631e+02	1.653605700646047794e+01
1.442822640999115436e+02	3.876905293547715292e+00
1.363005746834555794e+02	1.184671515139718423e+01
1.351390007420196469e+02	1.435994907266551479e+01
1.375695032595371003e+02	3.911560398807908179e+00
1.258397495705760178e+02	6.123068256915820129e-01
1.398155053585992107e+02	4.726569310877783536e+00
1.232592362725917923e+02	8.844222562774131546e+00
