ra	dec
1.302105223806731544e+02	1.020407498194170870e+01
1.252094135013348932e+02	7.962333094306579540e+00
1.229642256113995984e+02	1.611480984328686195e-01
1.167459272641253989e+02	1.530425526550053128e+01
1.533919366093675478e+02	1.042714188006727305e+01
1.275611463029034525e+02	8.875515763321073948e+00
1.368874921447558961e+02	2.348228173142804742e+00
1.521205343680891531e+02	4.859517157490619077e+00
1.411870568543438367e+02	4.956562857227012842e+00
1.433352511237763736e+02	1.525176981109136243e+01
1.194771716005259350e+02	2.042340052781851156e+00
1.539715378665658818e+02	9.150293963973686218e+00
1.454643716666077182e+02	7.699752517908705407e+00
1.292228676691584326e+02	1.198735630320596002e+01
1.395841572386554503e+02	1.286615432050808971e+00
1.391789945825589427e+02	1.011223608461328283e+01
1.168402684478272278e+02	1.135364443917330490e+01
1.334310913239659158e+02	1.576252771153387577e+01
1.201397687882865313e+02	7.459469163926006452e+00
1.241226634665434148e+02	8.971943992455155836e+00
1.401723033238944822e+02	5.921306919751065934e+00
1.439923786074801342e+02	6.252866919461086415e-01
1.536632494912112747e+02	1.621917679550956848e+01
1.253433317874138879e+02	8.418010148538048298e+00
1.252534322874934247e+02	4.535583953578190552e-01
1.144201145106173954e+02	5.007479924649655523e+00
1.427212904225400791e+02	6.806758842434201817e+00
1.417450641795994386e+02	6.430062516049291688e+00
1.438710793722122503e+02	2.436949393423628152e+00
1.132578161620642305e+02	2.466556925911819409e+00
1.146804305711202261e+02	1.280568124292692822e+01
1.171663662371017693e+02	1.744839751139630124e+01
1.262613919511564688e+02	1.771223696888857546e+01
1.217501010597243862e+02	1.431590092990097851e+01
1.395334853628476708e+02	1.110364198688437831e+01
1.248370588979638427e+02	1.726269867516395706e+01
1.400400907140200673e+02	1.462691784492689884e+01
1.519080703498684386e+02	1.603276123807498177e+00
1.511985858014773214e+02	1.191820417484008132e+01
1.264781405130487428e+02	1.384139654857692570e+01
1.234095685774650519e+02	8.372986607126113867e+00
1.217207937479296618e+02	8.554136672568221300e+00
1.181000107633453098e+02	7.168730430267876486e+00
1.512577812309322098e+02	1.384416300740499750e+01
1.257729800318280837e+02	1.617775275534018675e+00
1.528742149435813076e+02	3.180520875136388259e+00
1.528071928255809553e+02	1.109492903598640545e+01
1.534332218903527121e+02	1.353049412600674195e+01
1.390058451424366979e+02	2.443129391508927217e-01
1.142222673502779173e+02	2.418271371667497505e+00
1.451855305613076723e+02	2.836674191942592405e+00
1.303890846159182786e+02	1.064511289789590442e+01
1.382797026536204044e+02	9.539246322290482638e+00
1.544154855443095755e+02	9.605867548180381521e-02
1.541630313694367374e+02	6.802587042505934711e+00
1.456109475848461443e+02	7.319303297291933852e+00
1.511030024160269534e+02	1.235415084957507581e+01
1.399388055959363442e+02	3.051917764020376289e+00
1.272097674387835013e+02	1.743984234408683420e+01
1.548458584990154634e+02	5.035946974597941050e+00
1.464768228801332555e+02	1.012535894376902235e+01
1.464476419142629311e+02	1.082760469272846571e+01
1.191077561689535003e+02	5.158522930911637161e+00
1.389711378233553489e+02	1.345438027537229964e+01
1.278721667577411409e+02	1.448337041112679380e+01
1.286783561903391160e+02	7.770169763430207155e+00
1.192091566526067510e+02	4.147900800537084542e+00
1.166049020355738577e+02	1.624582284170523394e+01
1.185738522018254173e+02	3.990255292385604946e+00
1.151724278848485739e+02	1.550215387403428302e+01
1.140233348985594972e+02	1.798506900551191379e+01
1.480563853131611722e+02	5.977470442012709384e+00
1.181655477684060287e+02	1.557036712375661835e+01
1.411311098217231859e+02	1.009700961343746606e+01
1.229666563431953819e+02	1.748784764820994653e+01
1.430862218713608627e+02	2.919745450586976876e+00
1.470303682496849547e+02	3.045612135864180559e+00
1.184061932682659659e+02	1.699461209292975994e+01
1.531029177697045611e+02	1.726628725262334996e+01
1.206311706439795159e+02	5.734918175938251039e+00
1.143568753324789498e+02	6.395281631942525635e+00
1.268233823845268375e+02	8.673413839089940680e+00
1.226391020874388573e+02	1.489576967413363384e+01
1.384242889027013064e+02	7.082445087760364189e+00
1.407685831672806671e+02	5.137546377890314098e+00
1.242567837470613199e+02	1.732888863003555002e+01
1.135668333743356158e+02	1.057401505004751563e+01
1.523783708485400723e+02	4.769200123411206249e+00
1.399936867243641530e+02	3.141245669946675090e+00
1.313295705419881756e+02	1.031417630535792540e+01
1.414553813936450126e+02	7.533243735150366049e+00
1.446535686486470809e+02	3.482852026722176308e-01
1.375073533646087185e+02	9.344076371633407874e+00
1.301840972939007770e+02	1.401671672289839066e+01
1.160839131975391467e+02	5.509148277958430207e+00
1.166613443825403920e+02	3.582088341915042218e+00
1.372643512728087671e+02	8.455729676695023400e+00
1.326942978224942635e+02	6.305501344477721481e+00
1.299864459658320754e+02	1.721766068199537614e+01
1.524337861112641406e+02	1.221104776633528921e+01
1.533075172123015761e+02	1.468797816892434760e+01
1.547143584347113290e+02	1.494122086138760075e+01
1.158810417292199304e+02	1.460542543825413730e+01
1.167181244373588953e+02	2.201359671650034766e+00
1.469514989240426530e+02	5.527512644608465031e+00
1.261356677283057053e+02	1.463057746223207012e+01
1.143908341777983964e+02	1.168596441297461652e+01
1.480055770259111796e+02	1.462240755922143265e+01
1.420658554477828659e+02	1.786867065275340138e+01
1.511405340658835712e+02	1.368217849042737555e+01
1.210830162553668430e+02	9.465388901847981984e+00
1.240455295531319138e+02	1.635070515659235468e+01
1.527032022417686790e+02	1.447561595491505848e+01
1.401628087648272754e+02	3.988067946801086450e+00
1.334601098672727915e+02	2.396095819515481118e+00
1.381390867523170414e+02	7.789385722547914170e+00
1.325367074901942885e+02	1.563010209917797688e+01
1.523618683380979064e+02	4.027018002538770958e+00
1.410933628663014190e+02	6.666441678717567321e+00
1.383365097380884947e+02	1.078632308036062781e+01
1.377253217675744565e+02	1.250414902253528737e+01
1.268031212508681733e+02	3.963997173038234845e+00
1.470758954712833315e+02	1.140385243279146366e+01
1.437086891996457894e+02	1.199494012327989445e+01
1.202797574444210653e+02	3.075271470238988947e+00
1.224067116212396087e+02	1.497520633189655648e+01
1.243810163288129473e+02	7.364037606986529205e+00
1.245378269765822949e+02	1.794217536926737466e+01
1.207379020626126760e+02	1.138497925714882975e+01
1.212632482623592409e+02	5.634548976713230628e-01
1.305472593027862160e+02	7.674760695827208323e+00
1.234215147939142838e+02	2.865160994812443018e+00
1.467156429376129836e+02	2.383114636133468078e+00
1.414134173571279121e+02	1.799196313728085528e+01
1.501199846403736728e+02	2.118147077773794074e+00
1.224346775372178655e+02	7.258161389705196420e+00
1.268673621999852941e+02	1.159223233043408463e+00
1.450061289523051187e+02	1.602182106477793155e+01
1.507681460751985867e+02	1.779447537318120709e+01
1.442000345099208687e+02	9.186199027317107024e+00
1.317966608248777334e+02	1.406327581608454835e+01
1.316593446924055115e+02	1.487459788375596226e+01
1.451990753755363812e+02	1.356508669228252373e+01
1.479046153073712730e+02	3.840345307972010236e+00
1.465678061128969603e+02	1.060339704347905920e+00
1.479719873835952058e+02	1.683101939534157410e+01
1.449186994981695875e+02	2.298622037426825138e+00
1.156532366531058784e+02	1.398441864829540293e+01
1.421954304821820472e+02	8.202395018992296727e+00
1.282915024051009709e+02	5.141443758017617327e+00
1.132405865531844995e+02	1.231655250112349620e+01
1.486437067443220599e+02	1.451875150160496730e+01
1.198900589394055061e+02	3.576127578261706130e+00
1.457885305755032732e+02	1.166304167018192217e+01
1.389142027280894354e+02	1.592780723613472915e+01
1.451512195449967919e+02	1.317718218489178472e+00
1.265122819329342718e+02	9.989797208555359020e+00
1.266617198174625400e+02	7.273419496807066231e+00
1.338515579219462666e+02	1.366950178760253998e+01
1.157814970194448847e+02	1.464683922458549148e+01
1.283484790732602789e+02	1.479176209598954728e+01
1.499541055757278514e+02	1.071882697518894467e+01
1.147565020967558667e+02	1.712001040964777943e+01
1.143776680665104664e+02	1.711884940791683718e+01
1.503413759894695545e+02	6.813373503039957590e+00
1.536977170549072014e+02	6.747916042175655882e+00
1.195665519507423937e+02	7.845056530033239106e+00
1.364793079413748274e+02	1.753557549874729204e+01
1.391554748704548672e+02	1.530838785148839420e+01
1.273995505448423557e+02	7.117465184963058356e+00
1.488179611416566388e+02	4.806825549086740423e+00
1.234721507536061011e+02	1.661941474816891073e+01
1.215159535961030031e+02	1.033161149915973809e+01
1.235683725858186222e+02	9.736914410381782403e+00
1.270676486464848125e+02	6.264848535205151059e+00
1.507634186589727392e+02	6.227865229264787139e+00
1.498723998392465830e+02	1.308452052116018471e+01
1.287591574814850333e+02	1.321307003079001596e+01
1.475960879870292501e+02	2.207889682707199430e+00
1.521340592878160294e+02	1.004186689892326001e+01
1.445064602750544793e+02	3.779070525317171025e+00
1.287148422373083463e+02	1.188733197740892855e+01
1.500221153128411800e+02	5.212216151161004341e+00
1.401781847590103496e+02	5.082072006252249530e+00
1.446307583318445609e+02	9.634011333771507424e+00
1.516560930760610972e+02	1.761219405517659320e+00
1.277925572216653052e+02	6.792934799466380902e+00
1.497603571247555578e+02	1.455735167416412068e+01
1.390670182000305886e+02	1.235343396518218562e+00
1.470911142496844946e+02	7.568509153862840400e+00
1.499236299558513963e+02	5.225401582136171008e+00
1.530129213202054075e+02	3.537784193215609552e+00
1.548566495047488445e+02	1.674187477519803124e+01
1.187991742903466985e+02	4.828463241634221248e+00
1.289168835977511947e+02	8.187262134188152629e+00
1.447750348997762728e+02	5.590579470777698567e+00
1.145756389944312446e+02	6.612874300021279517e+00
1.474380194999664582e+02	1.257467010624973680e+00
1.465545869644821266e+02	4.888237832317690490e+00
1.142938993647981079e+02	1.631834507120845545e+00
1.290544389839734833e+02	1.239360504820645659e+01
1.320245500671357775e+02	6.568591940001472729e+00
1.467546741752645971e+02	1.084896955313494971e+01
1.265757292132410470e+02	4.397854610464506209e+00
1.465294218061043807e+02	1.431924746832682516e+01
1.265686311095357155e+02	1.143092274715641743e+01
1.150720123298008133e+02	9.891518803365068280e+00
1.295194504841459207e+02	8.844920835861730168e+00
1.143837717841939394e+02	1.401481212346674887e+01
1.496586884868551692e+02	8.723786789833686273e-01
1.147078201222269769e+02	9.514174308604790298e+00
1.133884922821093966e+02	1.707528899401090428e+01
1.279882773561252947e+02	1.552375629985583139e+01
1.360440826543794515e+02	1.589837503407201247e+01
1.337825188946783044e+02	1.417304581315002210e+01
1.527980027643477854e+02	4.046532476408323253e-01
1.327443070216328067e+02	1.354010074744898429e+00
1.172622307186506987e+02	3.219849981163784847e+00
1.312186327991136352e+02	4.710898832438216388e+00
1.406054759851145093e+02	7.765027363416811212e+00
1.148038098456085692e+02	1.324989960186122495e+01
1.305237342878061781e+02	6.424740442668841034e+00
1.206878244757167522e+02	6.843979017885961191e+00
1.376531170908701256e+02	5.554397441931738122e+00
1.518192423316794475e+02	1.636447490847186614e+01
1.485383151187812700e+02	3.659475007741286312e+00
1.160984828983832529e+02	3.014697624894170591e+00
1.468825977710565667e+02	1.596727563573410968e+01
1.182175642824668671e+02	1.609197461067135393e+01
1.424560161033777206e+02	2.722510220327186925e+00
1.533103965861460267e+02	1.223240889841356704e+01
1.285843177449470716e+02	6.495636004690067189e+00
1.351496746171505947e+02	1.233352307590008401e+01
1.323350095497341670e+02	7.744179112950764221e+00
1.377380873269352719e+02	1.207996125618477379e+01
1.472584546100335103e+02	1.302745489017345726e+01
1.424368034560377509e+02	8.566757543808186881e+00
1.414056777273207217e+02	9.617012370253290143e+00
1.519495136474505443e+02	5.063092159546871862e+00
1.201170684577136285e+02	6.488909219136936635e+00
1.307636475078398917e+02	1.677827591142008412e+00
1.279114268975887114e+02	1.750818811582128376e+01
1.259300224738393297e+02	1.639015633673717076e+01
1.507329678197028784e+02	9.920517557222103378e+00
1.495307784633461381e+02	7.642226939956866083e+00
1.295406298505081395e+02	1.092991011167294424e+01
1.332978811970861557e+02	1.511305543967462661e+01
1.267868827271556142e+02	6.127585866652675683e+00
1.483577782756030388e+02	9.852021929726046068e+00
1.442133098791116765e+02	2.597417706741060428e+00
1.261593286066199511e+02	5.521608514288108838e-01
1.438747185087901528e+02	9.557606092631012018e+00
1.430366849424625570e+02	1.207503449007289564e+00
1.445120220262774069e+02	1.401497964147870423e+00
1.533361563657776401e+02	1.314186523849347310e+01
1.296768267746685979e+02	1.450297074237692740e+01
1.239020067288586802e+02	9.981780100927499788e-01
1.419195607380711124e+02	8.544904656834932055e+00
1.256405285746348142e+02	1.441100400949387073e+00
1.268288216018063679e+02	1.313507021285631460e+01
1.366259576297617002e+02	1.252185446004695457e+01
1.483473909343924504e+02	5.906302436064675421e-01
1.421525556427750985e+02	9.527324339512444951e+00
1.466972906692986385e+02	1.467168001086641560e+01
1.407492369797589902e+02	8.233423307497915289e+00
1.186250348865473825e+02	1.606734175685674160e+01
1.375406017436496313e+02	1.509828896107075735e+01
1.321950041213302143e+02	3.214629805831861753e-01
1.442104522041050814e+02	2.441969271183705104e+00
1.517990405264724245e+02	5.744062397519879681e+00
1.259670139995536573e+02	8.086808073516619899e+00
1.517298129113156051e+02	3.983933341156692620e+00
1.485593604011085063e+02	1.562536914447307446e+01
1.548591737969395865e+02	9.939635051210423455e+00
1.401048523792420326e+02	7.183933856136289542e+00
1.420786084727047580e+02	7.988228902009278265e+00
1.342861496990916805e+02	1.180716554226232340e+00
1.133497355831200935e+02	3.648549874334693577e+00
1.172138474965147310e+02	9.220233788135514530e+00
1.267222529917767986e+02	1.526093360655568443e+00
1.451452316595704701e+02	1.383547915889595892e+01
1.244375867716784256e+02	1.169202470542820116e+01
1.386903739565772753e+02	1.475156338990828075e+01
1.339663250334702695e+02	7.107735172193396345e+00
1.181816881094203637e+02	8.122179259533403695e+00
1.308647983318741694e+02	1.073909238706326041e+00
1.178692875765475492e+02	1.661822022564172485e+01
1.146537867773317600e+02	5.696114099635216199e+00
1.409797421976553551e+02	1.242600544044355182e+01
1.399718114019531470e+02	8.406523857048650683e+00
1.386892498142071304e+02	1.999197753146036982e+00
1.287055773648876311e+02	9.209580271801792506e+00
1.169964888490242458e+02	1.297140036322787005e+01
1.254058787003601196e+02	1.036487797112049947e+01
1.434806456687104230e+02	7.843544937355573232e+00
1.341664195318367661e+02	1.671268915439255665e+01
1.226496419816408405e+02	1.772733865311700185e+01
1.407027463200793704e+02	3.987602875733156527e+00
1.150048561629214703e+02	6.781214316508357598e+00
1.394459227895537765e+02	1.216105624524468576e+00
1.526233732620321746e+02	8.915944802799787183e+00
1.418355280284724813e+02	9.862924473943426307e+00
1.349540987872607332e+02	1.095666663447073041e+01
1.514853643573361808e+02	4.866101120136359093e+00
1.321250324144390618e+02	7.604275593980546866e+00
1.321448062730968900e+02	1.728666324690454559e+01
1.313269368802536974e+02	1.440180850314260397e+01
1.205943475719154918e+02	1.541573323453494382e+01
1.345932655948913066e+02	7.060626363089863133e+00
1.534700870421598893e+02	9.385961918022248440e+00
1.482358943794931179e+02	1.237817575446158713e+01
1.487382848920824756e+02	1.514454109723979647e+00
1.467874927212008060e+02	1.553495812907736351e+01
1.407246294259536228e+02	1.080689203183162839e+01
1.477638236829667733e+02	1.701656605605355921e+01
1.190624491106272274e+02	4.789367074306190908e+00
1.352207721555229796e+02	2.681091756147756744e+00
1.170352338713738476e+02	1.161034187025930819e+01
1.484439736421706471e+02	1.068470339600605534e+01
1.187161547061283073e+02	1.173390671494803783e+01
1.309254946690026031e+02	1.429357735158905918e+01
1.402355706865089644e+02	1.707925671637828557e+01
1.342449240494341325e+02	1.571136724783003302e+01
1.437781211997885293e+02	1.206573457431185226e+01
1.453417379936381622e+02	1.184304064537101908e+01
1.288305591353399109e+02	9.024915391715857993e+00
1.219967474256837079e+02	2.314013208003443012e+00
1.448041294300143136e+02	7.622874694412907992e+00
1.191944651609879173e+02	1.240657944358672360e+01
1.255359914813899707e+02	9.245477310098571877e+00
1.460516031455356938e+02	5.106101046362599760e+00
1.520406097343160070e+02	1.192043359757144039e+01
1.258813829689230630e+02	1.715840182600316055e+01
1.436835991085886235e+02	1.129218741951026317e+01
1.251506704951730313e+02	1.205188943720506956e+01
1.142251562078775891e+02	1.704548789468019798e+00
1.310061396300917522e+02	1.248314225765671814e+01
1.193690954755194582e+02	4.712049553371219446e+00
1.171004276270231372e+02	8.731990833328975299e+00
1.158423797849577710e+02	5.115052921846612755e+00
1.157387202171046710e+02	1.166192167280247460e+01
1.327105314701340433e+02	1.610703373557434048e+01
1.309360781468239452e+02	9.883203123855292205e+00
1.387717187741025100e+02	1.309533904836646734e+01
1.320551814365504981e+02	6.824524197553761162e+00
1.391146146864550701e+02	7.825399430724084837e+00
1.502047879639832217e+02	2.277088812666983486e+00
1.309086259646564656e+02	1.250556584859512910e+01
1.211288716920615087e+02	6.673720946360295336e+00
1.148344091643204905e+02	8.652153926597815570e+00
1.518565506885612422e+02	1.526954449343739917e+01
1.324734324631003801e+02	8.457484087701987008e+00
1.201323538054130893e+02	1.283769218882560459e+01
1.218995870479330392e+02	6.969041740883862301e-01
1.179063945284150918e+02	2.485701633277813460e+00
1.472734008950553175e+02	1.224585212853552818e+01
1.438173795390215730e+02	5.715561660901823160e+00
1.194485525901641267e+02	9.105198589762364847e+00
1.220323795823802158e+02	1.249223014637620466e+01
1.393039761395675100e+02	3.002883915213914623e+00
1.220459179711127717e+02	1.407274751408028557e+01
1.183941177629044148e+02	4.089343601400682537e+00
1.239424677160824899e+02	1.025098878895132870e+01
1.280439273631372998e+02	1.405402608708729062e+01
1.218206390520895326e+02	5.940945677497846411e+00
1.367642772223285590e+02	5.740932337343053860e+00
1.472318216816982499e+02	1.774416351417191606e+01
1.521940218172896380e+02	9.430204830295689788e+00
1.309392013554223126e+02	9.135750423739063208e+00
1.298682922869608660e+02	5.392120151897755953e+00
1.193887251440398956e+02	2.629958855279036722e+00
1.245674079750973391e+02	4.673681963833107744e+00
1.195756347467172418e+02	7.888244711818500399e+00
1.207823501781057729e+02	2.467970972652871797e+00
1.363382670205591012e+02	1.681213907607160607e+01
1.185033165437964300e+02	1.548533137282741379e+01
1.183554345007414099e+02	6.760971423697545113e+00
1.379463174042079743e+02	1.616181076117660353e+01
1.461471476904797555e+02	2.005166222955815147e+00
1.166436672132603292e+02	9.648979927829092418e+00
1.165152311327667149e+02	3.008480524416117685e+00
1.144137570718778392e+02	1.257388416023583488e+01
1.168780140359291408e+02	1.155953793712505373e+01
1.204112374645785195e+02	1.581517524872484692e+01
1.292913630799291695e+02	6.962107592900587782e+00
1.343061328646377035e+02	3.056458834667473035e+00
1.456187256467555073e+02	1.801601152540901030e+00
1.336312065903022983e+02	1.357465095097081154e+01
1.410094517107888521e+02	1.571157572258775303e+01
1.238565937390836780e+02	1.196532052360131004e+01
1.245701134265264898e+02	8.244695324822368221e+00
1.214869495978893923e+02	3.075106313546997594e+00
1.229173072439156158e+02	7.172645193232892735e-01
1.364691584907710649e+02	8.819333820909150745e+00
1.302226899134997211e+02	1.004740335036568055e+01
1.458430747983010178e+02	4.360346737945462792e+00
1.342027637162631208e+02	1.370489504004535508e+00
1.470911146540942696e+02	8.381361257711434476e+00
1.506309969287261481e+02	1.598651967766987525e+01
1.396901078451360263e+02	8.635387498551370555e+00
1.196659723270775260e+02	9.389413036273866808e+00
1.501543434129949901e+02	5.697380618728667301e+00
1.254252968434619078e+02	7.629743540784956757e+00
1.140588831924578699e+02	6.359621932478883188e+00
1.536403848501873881e+02	1.513700883412737896e+00
1.216565949260693316e+02	4.967456734543353569e+00
1.199888526519166021e+02	1.122090232148107702e+01
1.204591408066750944e+02	1.062401042518897043e+01
1.411502503577967502e+02	2.197908988643330730e+00
1.499148979893579678e+02	1.081722497617196233e+01
1.488977766993663749e+02	1.721287151422522754e+01
1.176215225183285042e+02	1.106326940505130452e+01
1.478409995063281599e+02	9.689668167990344472e+00
1.411728910509389436e+02	2.305909298675805907e-01
1.360300296212300566e+02	1.703847033094105967e+01
1.305160838243889714e+02	4.858490120666059120e+00
1.303391887538343497e+02	1.824776559506571250e-01
1.318781897655412934e+02	6.432765967309710398e-01
1.465815852796969807e+02	8.632044264124187904e+00
1.290679591794596490e+02	1.021027849213694827e+00
1.186037238927901569e+02	8.345838505101987881e-02
1.389817363272396733e+02	9.158380669533702445e+00
1.334040048041465809e+02	2.069897787627891894e+00
1.541860220052952286e+02	8.718242631898800443e-01
1.318828629183976204e+02	1.632763708675508596e+01
1.355267068398131016e+02	8.506915873156177810e+00
1.547110025985942343e+02	9.788182979242018078e+00
1.462543977908878219e+02	3.337242384551329266e+00
1.240984868036955930e+02	1.316909329056439937e+01
1.200527923575973546e+02	1.356207711170439012e+01
1.241364314703340170e+02	1.453039156075450222e+01
1.543713752383429210e+02	1.141228024721245582e+01
1.314012860710550683e+02	3.521633505709847789e+00
1.434698095493300229e+02	1.165645550177737277e+01
1.158817258245672406e+02	8.683281519750005728e+00
1.156465223309966746e+02	3.698112211879083677e+00
1.487041307360136955e+02	1.766897975494085671e+01
1.471476302691771139e+02	1.794937983054289532e+01
1.412801293331288548e+02	5.772871273883422916e+00
1.452755070709027052e+02	1.796717568674059606e+01
1.549548064007759933e+02	1.504444171376042361e+00
1.510193869718495989e+02	6.276795018414316196e+00
1.277103814761321132e+02	1.016836557723621581e+01
1.135916182201336824e+02	1.236106652018212415e+01
1.296027190789434940e+02	1.462879211222697862e+01
1.241504594413347178e+02	1.418939904962176612e+01
1.269086505911247968e+02	7.158987374730729769e+00
1.352662007430964479e+02	2.472224766859605793e+00
1.249951053845816205e+02	1.704299701998119687e+01
1.430698134736760494e+02	1.710435480567022282e+01
1.415430571796896118e+02	1.184927415934899209e+01
1.404747180624101475e+02	1.161080281980813389e+01
1.362141252996131016e+02	1.078425818996150554e+01
1.157464169420079543e+02	1.428052416076025821e+01
1.501433796211111940e+02	1.777666774714141340e+01
1.305779251165174344e+02	2.249295907632063773e+00
1.155940626646270601e+02	1.365367120978937621e+01
1.407902492497462390e+02	1.797852086810429029e+01
1.447492025604479977e+02	1.136583299080578158e+01
1.497554894217441301e+02	1.564434433816345171e+00
1.409473399809371017e+02	4.194285909320388583e+00
1.540313288527468387e+02	4.332174676742690522e+00
1.312468683887685472e+02	8.299849022888103889e+00
1.139039070346102989e+02	3.440040958985757680e+00
1.338000886486350396e+02	1.673839064492214845e+01
1.205016018746940460e+02	2.808178528688616726e+00
1.457133567895188833e+02	7.725510519353163019e+00
1.265317404623434072e+02	1.467492644681461478e+01
1.370764045399561155e+02	9.544284607220435701e-01
1.321951159629549011e+02	1.078927000139383274e+01
1.293730782628420002e+02	1.387270604246106132e+01
1.425331700304899414e+02	2.152954521052839798e+00
1.250704520139072429e+02	1.000856755106239682e+01
1.203087177650844524e+02	3.144100596132817227e+00
1.387388908403383425e+02	6.041336850397208913e+00
1.284954473830930226e+02	1.038850270329142589e+01
1.496479365080394359e+02	1.394271468068131270e+01
1.352525450741796078e+02	1.650217032567881859e+01
1.424233356891216715e+02	3.953423076183545160e+00
1.327976038908699365e+02	1.499495442716445837e+01
1.359085862513820757e+02	1.481684902756385203e+00
1.209180590163749685e+02	9.951005502384122181e+00
1.300230012865551714e+02	1.712050995695122779e+01
1.478239398484774938e+02	3.081816257690145888e-01
1.366731291276331888e+02	9.346672408230431994e-01
1.183870259075074927e+02	1.535818866220700585e+01
1.462155390368263852e+02	3.513995916296149158e+00
1.235899621658282115e+02	2.545045139816328739e+00
1.230333902557215708e+02	1.445685513721696758e+01
1.179700737594349249e+02	1.329871904040520114e+01
1.389791558733794830e+02	1.782622773672551730e+01
1.161366470525562278e+02	6.888108751521187401e+00
1.351601640902825636e+02	5.268805339052584635e-01
1.303194539516505586e+02	1.785301527926009157e+01
1.425254155494618544e+02	7.726819652017343110e+00
1.296984481073369579e+02	4.503784145075379719e+00
1.487687188707780024e+02	8.128730322483946225e+00
