ra	dec
1.465050470828787184e+02	1.036693380814319632e+01
1.294533626246864344e+02	4.002132329361172580e+00
1.183232537319721160e+02	9.458693041497319598e+00
1.480743382444450162e+02	1.600880670892277990e+01
1.417720771031795550e+02	1.310854036157020275e+01
1.255944577448140649e+02	7.441968187810294566e+00
1.342460686818953377e+02	2.069236830038707550e-02
1.140625785913991166e+02	1.541078791308619422e+01
1.334726159950600106e+02	1.777719794750010252e+01
1.211583695656408395e+02	8.785823251558948499e+00
1.313201296630735442e+02	1.598941334797942027e+01
1.369621931166407194e+02	8.353746305837127295e+00
1.385942289664507712e+02	1.330426399719719655e+01
1.160723998057164295e+02	2.269143841669758022e+00
1.312274933040801272e+02	1.774511728166813995e+01
1.541746194132146570e+02	5.250906606844794489e+00
1.301403416109355931e+02	1.773793612564633904e+01
1.386374198381488725e+02	1.356577335520600514e+01
1.186595101110603139e+02	3.776450079810933502e+00
1.231396541370048254e+02	5.460222197424467794e+00
1.194495941353157775e+02	1.347780694543265941e-02
1.245903086364341448e+02	8.816807920415053346e+00
1.207671025645277751e+02	1.353513366832188680e+01
1.176181954280788773e+02	1.006343402345627780e+01
1.252877110675204619e+02	2.598841777678514653e+00
1.363601107646457251e+02	6.055930012889136904e+00
1.228917489414896522e+02	1.389877044641618120e+01
1.450345614342571992e+02	1.296904492595957237e+01
1.320170031371894481e+02	1.731815013092497679e+01
1.434758867388063948e+02	5.633742239184143408e+00
1.455372840373413226e+02	1.407227444120085025e+01
1.372187402995961634e+02	1.744193550017807626e+00
1.150151320089403839e+02	1.235954058420164259e+01
1.384816122962190263e+02	9.858760094469174007e+00
1.227792518973459295e+02	1.313307821280671206e+01
1.481801073953765808e+02	1.629399629979833719e+01
1.224648188618421329e+02	1.396642545567422111e+01
1.543951678641366811e+02	1.108008646362035776e+00
1.405747381776228337e+02	1.715876849515889546e+01
1.435393606531575870e+02	1.171550485746156411e+01
1.457997889301459224e+02	1.118618236297847268e+01
1.240149878801095724e+02	1.013335512014683282e+01
1.358112732643005245e+02	2.424706461607898600e+00
1.195578278250806790e+02	6.274906879788234804e+00
1.427883482822599888e+02	7.959728849911081205e+00
1.236897854045405296e+02	8.510186912716950047e+00
1.447460894199461734e+02	1.769440106089888332e+01
1.381291930281997224e+02	3.797264895273242957e-01
1.542992125406382513e+02	1.104784682430419629e+01
1.462649803084729854e+02	1.392042563397348509e+01
1.475250088509075113e+02	6.930690151314365721e+00
1.434642653791988494e+02	6.319246667770864967e+00
1.510983166116225789e+02	1.395371064648204573e+01
1.220802011997763685e+02	1.199923910477619060e+01
1.315522029605495504e+02	1.154725732846729969e+00
1.500446850565470527e+02	1.684763574529492658e+01
1.514747608464805353e+02	8.993889693018128351e-02
1.236589188499438734e+02	1.643762230324196771e+00
1.230862160143139761e+02	1.629836748581683636e+01
1.342483389527041879e+02	1.611600100404847780e+01
1.328886977198574186e+02	8.950280437397941213e+00
1.268887139422300407e+02	1.572886617518957486e+01
1.406481054577185148e+02	1.063204316056859255e+01
1.486356977264757120e+02	1.017462091365895560e+01
1.539690287136550637e+02	1.142547389024839610e+01
1.461108139974647315e+02	3.713989454637827592e+00
1.199805217018860759e+02	9.518278166725226086e+00
1.379860247592384042e+02	9.544972859606063453e-01
1.211687360749605062e+02	1.199991497081063230e+01
1.487842558296216282e+02	3.799968999009353698e+00
1.391888104353323570e+02	7.236714701337836786e+00
1.482019623715762293e+02	1.241299673074408183e+01
1.186868523758844276e+02	1.400113826812371087e+01
1.536196390589008729e+02	1.269891583611867958e+01
1.221786995860423275e+02	1.366104688046778115e+01
1.434677189664677144e+02	1.657937741039786061e+01
1.190821629699878201e+02	1.201132640108060023e+01
1.373124464930922102e+02	3.460055814672847507e+00
1.214077528777294503e+02	3.172392520832840290e+00
1.284020035008804257e+02	1.042617446307518136e+01
1.435455619652061046e+02	1.553990883400814305e+01
1.310866173685796525e+02	1.177415637467669463e+01
1.394160423815988281e+02	1.582888694109772310e+01
1.500624905626298471e+02	3.004926464950514298e+00
1.202237136961138617e+02	2.305049324816029976e+00
1.467585165726830496e+02	3.735458128068216865e+00
1.228047532136955340e+02	6.442517645930755377e-01
1.436276863153128716e+02	1.167297940924100352e+01
1.515443096625352553e+02	6.711333001726320635e-01
1.249998973210812352e+02	5.904370479176153985e+00
1.137129927592937975e+02	1.601024050637398943e+01
1.208168629843767832e+02	1.627696897042331159e+01
1.533946775912804981e+02	1.205800547512635390e+01
1.240113831749647062e+02	1.616989593905837630e+00
1.500872340719362228e+02	4.063760443217616647e+00
1.302994355484960067e+02	1.650990111623137579e+01
1.142142186331810478e+02	1.609406792700849920e+01
1.385043803648294727e+02	1.475582007913043281e+00
1.329983819856744276e+02	9.858223207951825273e+00
1.496965338077339993e+02	5.800096117641439619e+00
1.304117316607133716e+02	5.315594017398418636e+00
1.507400199957438929e+02	1.776246234643009103e+01
1.288164685299275334e+02	1.578584597592922023e+00
1.526512362380206866e+02	4.865588089104543101e+00
1.146509252020806855e+02	8.354985692015263865e+00
1.213573103901107118e+02	9.707329369713052714e+00
1.363603155495418093e+02	1.212541106608965080e+01
1.511544104013647427e+02	6.313830505197783438e+00
1.545645189682731768e+02	2.133174470663996569e+00
1.146852189570886225e+02	1.510088302085336842e+01
1.504771748897404109e+02	7.201348985653814871e+00
1.161853921620687515e+02	6.126409416718201495e-01
1.396366628622753296e+02	1.195523886990676665e+01
1.487932554982581905e+02	1.547846214117438102e+01
1.368121877335915997e+02	3.520973959442491807e+00
1.471342782247470780e+02	9.020395807825654089e+00
1.236115516777762764e+02	6.098756176714763555e+00
1.233781508137306275e+02	1.410437380611792868e+01
1.174378016444424588e+02	1.497399738192930130e+01
1.249755853508196992e+02	4.344784788801354658e+00
1.198142345586602033e+02	7.058690734793035659e+00
1.544148618962901196e+02	4.385775731163194635e+00
1.185774782049829810e+02	1.190152274947766742e+01
1.256139441497042810e+02	3.402068618890106144e+00
1.352752463369432405e+02	6.702545440341865834e+00
1.323859117600237596e+02	2.082008406957077895e+00
1.519340607386089346e+02	6.542319576277115800e+00
1.197000100072581432e+02	1.433060616592379377e+00
1.319234200252193432e+02	1.161858073429185900e+00
1.140982690799725674e+02	6.859455987317703674e+00
1.500394227593828305e+02	1.365519782330962784e+01
1.501774126473274293e+02	8.004329817080893861e+00
1.204588327298646533e+02	1.625567118685048129e+01
1.415911595044149749e+02	7.818938072043343013e+00
1.275793792769177344e+02	5.211261784786364037e-01
1.503126995266600545e+02	5.599421037462178674e+00
1.360381344345942409e+02	9.651909769529726901e+00
1.268982999418852131e+02	5.245775388389658289e+00
1.349627142588873880e+02	1.174390111173300433e+01
1.282619024924308917e+02	1.554127462480791166e+01
1.360598590364986649e+02	1.634633132118158416e+00
1.187610167947493238e+02	5.906315374352688607e+00
1.336763638777687220e+02	6.522625653980251847e+00
1.182090419890159438e+02	8.291180530149535599e+00
1.456936630362710048e+02	1.111317614818375610e+01
1.452870114204018535e+02	1.731710245215542443e+01
1.290505841203003001e+02	8.385826197208563482e-01
1.293801321767696777e+02	1.373795983558008693e+01
1.241705677641081849e+02	7.422668218291714304e+00
1.216328834856003311e+02	4.712697364207551587e+00
1.308396213976627109e+02	8.429804786739479638e+00
1.344507077239026955e+02	1.555931590181130986e+01
1.213380066356680942e+02	1.478214182460465054e+01
1.432763731929977098e+02	1.195771976278666671e+01
1.480243377334095953e+02	5.440064071685434932e+00
1.395568017149220736e+02	1.103490424954331672e+01
1.202204031022996844e+02	8.785242132366766654e+00
1.152869831439098505e+02	1.198613078260462750e+01
1.165695271633893384e+02	2.946361750268213786e+00
1.171065134203006295e+02	3.150840578441129747e-01
1.260928204843755509e+02	9.914903726196889977e+00
1.490783102933364432e+02	3.425621457950157378e+00
1.243126520385449680e+02	2.849243974187032791e+00
1.277872601754907578e+02	4.850491082969104362e+00
1.230932062458174556e+02	2.199549641855935711e+00
1.336679205866833513e+02	5.078777057183428312e+00
1.328712943440580148e+02	3.437877912693413585e+00
1.443764534209160786e+02	1.506929177454678914e+01
1.345914955083219127e+02	3.064154831043567895e-01
1.186692799314032669e+02	2.461472697312958591e+00
1.490646176369090767e+02	1.496087335253968398e+01
1.172537691378274189e+02	1.353628808926062277e+01
1.354865533094609020e+02	5.398617291715522626e+00
1.143727003972236957e+02	8.723118614068392063e+00
1.236862640264105977e+02	1.400465048178434735e+01
1.405654937292125908e+02	7.623763456634664593e+00
1.262642817810263978e+02	1.348431241124670166e+00
1.156111190673736502e+02	1.735391151319646852e+01
1.385182081430345704e+02	1.560613758745854973e+01
1.416815179483303098e+02	1.685888126138299370e+01
1.461332595548711879e+02	1.616754889320272071e+01
1.190196045741344903e+02	1.685473770979333352e+01
1.519756769779708918e+02	2.835053951120945825e+00
1.523607912259812736e+02	1.010233559702016315e+01
1.238170066002102203e+02	1.291711747780633068e+01
1.544366226816997028e+02	1.537666148570657088e+00
1.433558670224941807e+02	1.388739466997218486e+01
1.354302783024738233e+02	1.327221652967956445e+01
1.187184241960343059e+02	1.500868587955816302e+01
1.184921034548188317e+02	2.531834042336055468e+00
1.376449692510670957e+02	1.388164460096015418e+01
1.212939236558990075e+02	1.351312579213077214e+01
1.191292511026007617e+02	1.624663725416836968e+01
1.213844176781273489e+02	9.996459782742881828e+00
1.458545049313848097e+02	2.406580049109918740e+00
1.170120764469107826e+02	7.821440785890039216e-01
1.215223850862990105e+02	2.158129444180539647e+00
1.523466440678688514e+02	1.545104820825311087e+01
1.135706709074273135e+02	9.403661235474453761e+00
1.237311964129253710e+02	1.259768261629179209e+00
1.229996119588819141e+02	8.932888671116801405e+00
1.309480860316134283e+02	1.147133554103655939e+01
1.191806085704532165e+02	7.048142842519430573e+00
1.336305380823833673e+02	1.224847841158962858e+01
1.182789519107239329e+02	4.254477830558299978e+00
1.461104662998677668e+02	1.027859348815345264e+01
1.301892505099823438e+02	5.755930747846345952e+00
1.331751594568543453e+02	5.076594928510348659e+00
1.502401648703852572e+02	1.205901162897167644e+01
1.526485588965685736e+02	1.147468652759335939e+01
1.376154338252497098e+02	1.228408080646410161e+00
1.463779416601788341e+02	1.028369946293424420e+01
1.152767338543701214e+02	1.501037296764940798e+01
1.366428395456474050e+02	1.796427821026867377e+01
1.145678190054900085e+02	5.661916683429056185e+00
1.334073008232402344e+02	5.725877852951676061e+00
1.478319740125918145e+02	8.779637486943862257e+00
1.363704277042441504e+02	1.071632887627044362e+01
1.513634254302871511e+02	7.981119720462622524e+00
1.269773759248074612e+02	1.675678308597948174e+01
1.264481315896298952e+02	2.272351192078816418e+00
1.411697585953115777e+02	3.580264973102335713e+00
1.531708669775779299e+02	3.612359385444152249e+00
1.388454744199283084e+02	3.887578149225674462e+00
1.430184693297072442e+02	1.463410283358896891e+01
1.374548632221576554e+02	1.099900112377924799e+01
1.350378296267982705e+02	4.335758734788588420e+00
1.338558083074752290e+02	1.625567814035866832e+01
1.304467568879488226e+02	8.893477668793535074e+00
1.141000644203243297e+02	1.146045897130673952e+00
1.450761928819808020e+02	1.452515058925094849e+01
1.331578723307848122e+02	1.140785143043007999e+01
1.312725329369335725e+02	9.203200619553492112e-01
1.527864309726579677e+02	1.618474607017908085e+01
1.219050977253870229e+02	7.201210986351556542e+00
1.476896550431666526e+02	8.586643559783299295e+00
1.330362236641473999e+02	3.899937202729587327e+00
1.344418128955382485e+02	6.272972379629361939e+00
1.523900294810060814e+02	1.744809614550683285e+00
1.206872035168277080e+02	1.613407656212081775e+01
1.279500099935703759e+02	2.416334850956408431e+00
1.386561123794798789e+02	1.484842264546050394e+01
1.191074685547409615e+02	6.023637584562121505e-01
1.286693684536149362e+02	1.273970701981415488e+01
1.411893326080361248e+02	8.956505372714941515e+00
1.351550179051484690e+02	5.261458315553563247e-01
1.533200348321202000e+02	3.325014519462067497e+00
1.324828238299524230e+02	3.361202803050329813e+00
1.364420791067675225e+02	1.418644894997671635e+01
1.164328798180899724e+02	8.696786664057756244e-01
1.394899737206782220e+02	4.101625611751710032e+00
1.193635894367156567e+02	2.590836196957813087e+00
1.311106162546624603e+02	1.274599249014295443e+00
1.396778406888334416e+02	6.173542203955086016e+00
1.303578619893006305e+02	1.000704885110448039e+01
1.148890325320380015e+02	9.696137822870753098e+00
1.294633438527459930e+02	1.602248705526769257e+01
1.421190245587399943e+02	9.005262144978344097e+00
1.329842896893915452e+02	1.509449044898599013e+01
1.192669232178069336e+02	1.594855472478790581e+01
1.363409257879106917e+02	5.410278528824425948e-01
1.417381261000433312e+02	1.280704359952471094e+01
1.196010992238742858e+02	1.172305592192630286e+01
1.363994289263255268e+02	4.876982017750465914e+00
1.337140539114452906e+02	5.824923879761697343e+00
1.252644470488998820e+02	9.399502484257020285e+00
1.433125888075527143e+02	1.318106358650446097e+01
1.284602850537795007e+02	3.405717509020312228e+00
1.264415602744982010e+02	1.103495860058615996e+01
1.236056899152784609e+02	1.201672026844288865e+01
1.191386439462282425e+02	1.273770482381590874e+01
1.235864592566751838e+02	1.197247101612009423e+01
1.520520666194903470e+02	6.934661786422767094e+00
1.397413117375402010e+02	7.064056208188012498e+00
1.531065054319387855e+02	1.662335827881312866e+01
1.280257875043481022e+02	1.229164935603530928e+01
1.288507240600608554e+02	5.971026858913880631e+00
1.423217064233064377e+02	1.791933112779913628e+01
1.263317364066087407e+02	3.712167208448024169e+00
1.463700664917976155e+02	1.168485874914098588e+01
1.312145045988863217e+02	9.043828210173488813e+00
1.351717712732277619e+02	1.044506159697502135e+01
1.426078240456688775e+02	9.070232984767374163e+00
1.444165776976209088e+02	4.837244375516932315e+00
1.232984134079055707e+02	1.501707657373166249e+01
1.535498064385222392e+02	1.581930767727031650e+01
1.475239597012528066e+02	1.375578562407368999e+01
1.481236649784302131e+02	1.212220410279486593e+01
1.521701083127998118e+02	1.786527838746626529e+01
1.166824647274008555e+02	1.333439143109618463e+01
1.221242228644299956e+02	6.221028977867224086e+00
1.251358822143130709e+02	1.531632457391738633e+01
1.374739433103684974e+02	1.132902187722338638e+01
1.353803743903652901e+02	8.602541954943323077e+00
1.328589367463575002e+02	7.907856523179203734e+00
1.514469453130587340e+02	8.046278639390257448e-01
1.278620890084958290e+02	1.036497059202424964e+01
1.382175694134247124e+02	1.470367519461826511e+01
1.501725367161604368e+02	9.848320252177352074e+00
1.448099954566668259e+02	1.694534489185750559e+01
1.201330265082942645e+02	1.692050523190724931e+01
1.278006529201002905e+02	5.431125987450233228e-02
1.239300919602012101e+02	6.910889834841797530e+00
1.362307274791735097e+02	1.176008920321537055e+01
1.275610679595495469e+02	1.339695141617085206e+01
1.431281392594767397e+02	1.674274499155454166e+01
1.291900749108869775e+02	9.899389134840388849e+00
1.491501067288599245e+02	1.157274734595441501e+01
1.308408619881446668e+02	8.696971077475355472e+00
1.420097648338697525e+02	5.906493398542347784e+00
1.294697713928775613e+02	1.730684376958976856e+01
1.457756676280976649e+02	4.052671049250475971e-02
1.267961961276224656e+02	5.362223999762120386e+00
1.232389585286711338e+02	1.357054932902778255e+01
1.503668487710289412e+02	1.293020200488169813e+01
1.241729028670267780e+02	8.779337292498833989e+00
1.311220879239521082e+02	6.753233245091066372e+00
1.290609125156456685e+02	3.056723737331376700e+00
1.268392389232512443e+02	7.054546678650011060e+00
1.426422276562215075e+02	1.851102506446821172e+00
1.451478722041465517e+02	1.194867372973117092e+01
1.412536969538142557e+02	2.014704217927500096e+00
1.516022585264817621e+02	1.011964356483434457e+01
1.369847595376656386e+02	5.207236685928336328e+00
1.385516124574831167e+02	8.970162967303709767e-01
1.154283491973378091e+02	1.523420547453860507e+01
1.415842426769202405e+02	1.588825484417421663e+00
1.473296257141747674e+02	1.377471424221832663e+01
1.137446520727293802e+02	1.609385721621563548e+01
1.322802909947857302e+02	1.392460240007684469e+01
1.390058661177103261e+02	9.606601026111349029e+00
1.208079396838493977e+02	2.156833852236282878e-01
1.349710027562878167e+02	1.628035020137837563e+01
1.131392312751277842e+02	2.678499403099796616e+00
1.169557906324731675e+02	1.771983815649140981e+00
1.293656870825365104e+02	1.660925194818593553e+01
1.179435825550562669e+02	1.943357642973811972e+00
1.436126736462431666e+02	5.897181182718265191e+00
1.152902823637548124e+02	1.318637617587847011e+01
1.375202721916609221e+02	8.979960643817763710e+00
1.135533780313055132e+02	4.276057232369367078e+00
1.134672904769263653e+02	6.315284494993544051e+00
1.542724798792065712e+02	1.587392297608519875e+01
1.348308458198445408e+02	1.524564316681299436e+00
1.209409319328251797e+02	1.323440037268280811e+01
1.265342908779497577e+02	1.045031523915698912e+01
1.511284721671572129e+02	1.774311901696592741e+01
1.247996778975397234e+02	2.603807957475352985e+00
1.428400111953416740e+02	1.587860998910233334e+01
1.149303533258257346e+02	4.588002842363581024e+00
1.155003392187708329e+02	1.718294476476772559e+01
1.480129447437264787e+02	4.467200471259622496e+00
1.234681594412314780e+02	8.206320261989979770e+00
1.323318425225966735e+02	1.005787302987122622e+01
1.131875330357983387e+02	1.139571885313781507e+01
1.502294579790983562e+02	6.921676050153585891e+00
1.286273157239452871e+02	1.014837205384774732e+00
1.238674137133530735e+02	1.307493358101183034e+01
1.242640109180201904e+02	1.493355013538855758e+01
1.249658728026824974e+02	7.231599834205239219e+00
1.487429435211513464e+02	7.971778484827426681e+00
1.430506628020433482e+02	1.693795932533023674e+01
1.478526940953256030e+02	8.822784660372372301e+00
1.347678483263520093e+02	2.198473929742223998e+00
1.132020290260807940e+02	1.760005790739507958e+01
1.218148637306041024e+02	5.697247392257482446e+00
1.315683881674634392e+02	1.331816569904807146e+01
1.542750427427523334e+02	1.295252558161270073e+01
1.422776418508643701e+02	2.378168248680260444e+00
1.420221431297168806e+02	7.270031211547033356e-01
1.148852442364313333e+02	1.217271976602928163e+01
1.291227607554805559e+02	9.130475953218988749e+00
1.394927005585448399e+02	2.730581344269594091e+00
1.443512995252394262e+02	2.246528806357737995e+00
1.385401927965616551e+02	1.138603887698854233e+00
1.432728496848500299e+02	1.337371599667200250e+01
1.424359950733435767e+02	1.506806655850758148e+01
1.410036433824116102e+02	2.807051618616453137e+00
1.467777338233807711e+02	1.682033332550588156e+01
1.235391968217476517e+02	1.217327031069284615e+01
1.195879642367196993e+02	4.326735914654419979e+00
1.335364886375253093e+02	1.100307369717732087e+01
1.159391689306192035e+02	7.678285161662333103e+00
1.548815679777256946e+02	9.681516062596966066e+00
1.303598115673639768e+02	9.160252376304949706e+00
1.157193555385048569e+02	1.297038147010162312e+01
1.259409147500891351e+02	1.682797335629584268e+01
1.152704551281111804e+02	1.216188769052159913e+01
1.491741010212095091e+02	1.457037284510498232e+01
1.375594155680350070e+02	1.689754685894494557e+01
1.255738171764748614e+02	1.202989823525575552e+01
1.145353734173941120e+02	2.577744406603880822e+00
1.472357708729126387e+02	1.603049215888434276e+01
1.236442433384289643e+02	1.064262610701010203e+01
1.535858553873133587e+02	4.374487124896458745e+00
1.289425679597756016e+02	1.196017648132239763e+01
1.197221953598048145e+02	1.187711000643795245e+01
1.308813551671925950e+02	6.281479034252315685e+00
1.511080563125361778e+02	1.488408538698681838e+00
1.165976751210110081e+02	5.483885737417412143e-01
1.179857929760584341e+02	1.039078969824641518e+01
1.349385621158999697e+02	1.570982296107709608e+01
1.473939351523215748e+02	6.503180516327092597e+00
1.435614061161570305e+02	1.115131997545064735e+01
1.317703740174997620e+02	2.771452431849223963e-01
1.290416077820426608e+02	5.173811564849721378e+00
1.158269814833691669e+02	2.971196867136721487e+00
1.366145625737913747e+02	7.285717080852833760e+00
1.315824006266250876e+02	5.195613318073734277e+00
1.521387094687428032e+02	3.811726051947491367e+00
1.210382918463815116e+02	1.208075923880363334e+01
1.477147315175364781e+02	9.484280165796198148e+00
1.286364290772561958e+02	1.486913049535491815e+01
1.432082226119180177e+02	3.497373462030814117e+00
1.375495807205192591e+02	1.041461909017207255e+01
1.376029063759948201e+02	5.947532117434906951e+00
1.452400022750640005e+02	1.754162920330553277e+01
1.373577750301576259e+02	1.157444167514196387e+01
1.310253917225030591e+02	1.092890881783289281e+01
1.410707213296962834e+02	3.753789348810255166e+00
1.463894784376251437e+02	2.286964146493073002e+00
1.271612461254566995e+02	1.757951408709977059e+01
1.188493881858802013e+02	8.622500073197011616e+00
1.220296271537037427e+02	9.521588730199621153e+00
1.181498939803477697e+02	1.999737487628683752e+00
1.428623554956635644e+02	1.695880105682646910e+00
1.259617675924288136e+02	2.105032562211086589e+00
1.470548776820186845e+02	7.033635254337240461e+00
1.208473075552045231e+02	1.118568673612486997e+01
1.151073353284948695e+02	1.575116332432457611e+01
1.457961793629521594e+02	1.189675102554054753e+01
1.348566335784034038e+02	8.230958454845032080e+00
1.270840234672062365e+02	6.231212153588320035e+00
1.516673251806571727e+02	4.385441821335052559e+00
1.252714198940849286e+02	2.805805967084425312e+00
1.549481561521492097e+02	1.596261646565056580e+01
1.369053554887468067e+02	1.879830113248973422e+00
1.537326933609055004e+02	6.945457285471144715e+00
1.245801553463242897e+02	1.561817864651058585e+01
1.470759521090225519e+02	7.856433899121111786e+00
1.350424518338642201e+02	5.039651351162187431e+00
1.398371365082188333e+02	2.383383634814567387e+00
1.263984738897835030e+02	7.251889609662892644e-01
1.175110899015497523e+02	2.173735372298560176e+00
1.281841250003535038e+02	7.337128745280854680e+00
1.436877478510939454e+02	1.293654429007119688e+01
1.176754215332145037e+02	1.008731299284535510e+01
1.206666769004851005e+02	8.642019004842813601e+00
1.496196991603198967e+02	4.416568946117163108e+00
1.257618424396508772e+02	2.416993352820818508e+00
1.547008364453679690e+02	1.468956143794164149e+01
1.497176317871705749e+02	6.511860903385135124e+00
1.477059916004606634e+02	1.383072015381023034e-01
1.522282064894429254e+02	1.423693902203935124e+01
1.240417660640367075e+02	4.697693476280303315e+00
1.238474085419861410e+02	1.635829452345229029e+01
1.138461782655022319e+02	1.682883641331336477e+01
1.435955331434433617e+02	1.221156413928072304e+01
1.218567043151033573e+02	9.169156915645030992e+00
1.417252802263139131e+02	1.088488901584576229e+00
1.297979053450721665e+02	5.987518037406607263e+00
1.468505535797244193e+02	1.316256087699130006e+01
1.401506951877345841e+02	1.551302392292920906e+01
1.397332428722020268e+02	1.636053060767995859e+01
1.427552722580965110e+02	1.750283314659487743e+01
1.463896949680352577e+02	1.210380638574217294e+01
1.304078250823779683e+02	1.333097428699839782e+01
1.467929295372314868e+02	5.029604227741074629e-01
1.358594548539894618e+02	1.704758953296333246e+01
