ra	dec
1.213314023603762877e+02	5.191973845354581840e+00
1.521317032537228897e+02	1.129787125754416444e+01
1.538854339184056812e+02	2.522144093172242751e-01
1.382087768080635612e+02	1.559638429565879925e+01
1.456858705015649207e+02	1.162649866247604002e+01
1.486513965388841143e+02	9.221386406490655219e+00
1.221083274422861393e+02	1.593386752339435830e+01
1.342579272167186559e+02	4.076794668829350599e+00
1.482976781936195039e+02	1.328626779792337942e+01
1.239476000833819285e+02	2.612007765408462134e+00
1.161220179957405776e+02	1.230100610914113091e+01
1.423233972340909474e+02	6.373317186783864940e+00
1.131351507103287304e+02	9.909103303986308120e+00
1.347569744097830551e+02	1.737574159969007681e+01
1.184045953669506446e+02	1.805407271544177572e+00
1.243938902357223810e+02	1.569498179848386776e+01
1.505978638272671617e+02	4.269023352160026263e+00
1.470159671595186239e+02	1.177165392752732664e+01
1.391650911421440071e+02	1.123082931715970467e+01
1.431842036443767654e+02	4.219207556226446165e+00
1.292350337506385927e+02	2.405784665700070768e+00
1.293263023215417888e+02	6.565941753476987053e-01
1.173426014447028933e+02	8.461988938575952801e+00
1.405819634815872803e+02	3.703074581024178080e+00
1.469593078295538646e+02	5.521214247009945453e+00
1.187541534782283463e+02	1.349481792888078147e+01
1.282107181918264871e+02	1.000865633324724868e+01
1.162213407622491559e+02	1.224897140766435832e+01
1.198016681664419565e+02	8.974313281164867817e+00
1.204479127460334098e+02	5.821571354829749856e-01
1.513633542215627870e+02	7.914558378837723396e+00
1.337743293158346489e+02	1.196008422690474404e+01
1.480718160833696970e+02	4.841175393724264531e+00
1.447107484000366355e+02	5.135479716041730036e+00
1.527295370494824454e+02	1.449370436564701592e+01
1.193142299961625952e+02	2.748308166791313401e+00
1.189016003804505601e+02	1.186512820405601332e+01
1.210169875468203031e+02	1.098158822518937505e+01
1.461239330494618969e+02	1.620669432948202271e+01
1.430952013993153003e+02	1.914858695973517655e+00
1.477511440105011502e+02	1.561686953595190808e+01
1.190699168764621021e+02	6.717549372281044207e+00
1.147560878692700754e+02	5.256515152538601576e+00
1.443267336917378429e+02	1.415769200383146931e+01
1.378880149300802032e+02	1.661125243572615062e+01
1.522711823602165850e+02	3.939949935244954737e+00
1.515049856376444382e+02	9.087835769253334917e+00
1.461668478165348688e+02	3.130516291484916724e+00
1.275431211759518106e+02	1.732716789863644635e+01
1.512611462661756718e+02	2.167192503642974444e+00
1.453916758815482524e+02	1.663897459125483591e+00
1.297096419095640556e+02	6.655176771108306077e+00
1.441612865509060839e+02	1.650497174220153340e+01
1.191851938568003106e+02	2.084904939723421613e+00
1.250944313348555710e+02	8.700022725754719133e+00
1.326234910420712367e+02	1.485123193216993975e+01
1.269095163808096203e+02	1.297541969206497825e+01
1.406278367441888690e+02	5.847171914874669696e+00
1.275404892149677210e+02	1.536935164035825352e+01
1.269110520630882917e+02	1.079566926683452976e+01
1.187108308824894038e+02	6.599159089642092191e+00
1.293391041425773551e+02	9.301117859410528155e+00
1.448752871064193926e+02	5.905106819024665832e+00
1.515399582827855625e+02	2.117365950222706683e+00
1.456024645305097920e+02	1.528881680397612541e+01
1.343449964023293717e+02	1.422867361746679826e+01
1.133911838125825682e+02	5.456856936912832801e-01
1.352951010860911651e+02	1.633746474468812337e+01
1.138402712329985178e+02	8.420357424622494591e+00
1.247030220692061135e+02	1.717226884371399720e+01
1.309079677843051002e+02	3.649872726756734131e+00
1.463968380712383350e+02	5.228547132849763024e+00
1.377553332325256292e+02	3.249645032523114985e+00
1.506599919923015705e+02	1.252857812468652909e+01
1.521554044338056428e+02	9.572357390170463276e+00
1.291810933620315041e+02	9.260547146770873539e+00
1.147940204082523508e+02	6.520025983988841034e+00
1.270255453227028255e+02	1.422836047454064712e+01
1.394701522834388925e+02	1.427957749948472888e+01
1.200699042279097455e+02	1.592180707233198156e+01
1.342400890442573029e+02	1.174136526195675856e+01
1.142538944052771228e+02	3.954723875305214964e+00
1.466679463391915306e+02	7.965897362157517980e-01
1.310491801675885881e+02	1.129474601790734134e+01
1.376499715833190294e+02	1.173185294170398763e+01
1.348401275163666924e+02	2.077520674660922939e+00
1.345231172865004794e+02	1.198153866489164088e+01
1.454272227254127188e+02	1.613002147412009180e+01
1.170222749812801339e+02	1.196175357193807898e+01
1.310834939289603369e+02	6.963211568092114057e+00
1.204191292261942721e+02	6.608494670139477556e+00
1.430656749563386256e+02	1.170557956557470014e+01
1.361736613788275463e+02	2.989282622315148963e+00
1.147415249503336980e+02	4.429841773721217457e+00
1.208433162888493086e+02	6.659490814338021591e-01
1.394310268520549130e+02	5.820332745803672658e+00
1.468195863445617704e+02	5.936446823018777685e+00
1.517067511704607341e+02	1.394880532737867007e+01
1.445201362847593884e+02	1.448501458477934600e-01
1.152185775050673300e+02	1.346238818338502163e+01
1.498355059853577416e+02	9.205235204734149690e+00
1.449451986011636393e+02	1.199956649574852818e+00
1.535941390118630068e+02	7.670412924630203300e+00
1.396929422967483276e+02	9.392825703612004418e+00
1.291708216561736435e+02	1.407336894248664905e+01
1.322962197408519671e+02	1.693071030139368105e+01
1.378903489266496081e+02	7.207772794449263110e+00
1.145622226118315581e+02	8.292030663089109410e-01
1.529582406197905016e+02	1.723011299020772569e+01
1.549692231660538084e+02	1.559371247716374675e+01
1.407437197189890981e+02	9.583763189659853410e+00
1.209224565634848858e+02	8.726389772707166870e+00
1.427982283744350127e+02	1.017896023796415683e+01
1.533860939472250209e+02	7.020816216484215833e-02
1.233546629972246222e+02	9.241544932225798092e+00
1.244361641925706863e+02	1.041332162756494917e+01
1.362805718503789763e+02	1.748768979564837522e+01
1.474138595596210735e+02	1.243131238016693096e+01
1.184962933939272745e+02	1.760989600167080127e+01
1.484703237386323167e+02	5.634338622354136739e+00
1.215679039822594802e+02	9.295723507413866216e+00
1.293034222333648131e+02	1.439154985663269848e+01
1.216257193283242515e+02	3.120209754970096672e+00
1.447187539782765953e+02	1.494761830169283812e+01
1.533903160187080914e+02	7.892914470349272626e+00
1.263391571654568253e+02	1.185751723414474412e+01
1.454309389700532620e+02	3.744472365300316685e+00
1.225962085201749829e+02	4.045775805281627280e-01
1.168899705525470978e+02	1.469105209340430918e+01
1.493678664938838949e+02	4.450778354946510085e+00
1.367308426554193090e+02	4.244897486542963172e+00
1.521092941538086905e+02	1.709081994903359814e+01
1.542787419449682318e+02	1.686670752912429450e+01
1.351064429422388571e+02	1.254328504333982330e+01
1.541162050921646198e+02	7.719120519454275353e+00
1.422629355417673480e+02	2.702234175250879833e+00
1.291771133830197300e+02	6.740460905680190073e+00
1.494479501908415671e+02	1.775629034416130025e+01
1.204283188522920227e+02	1.286250637243610306e+01
1.199325187130375241e+02	9.946575387606618079e+00
1.355715557515640626e+02	1.793644895819123875e+01
1.487835030236793159e+02	6.750386322444149600e-01
1.392380240738809789e+02	1.596013331522754797e+01
1.228455757425885935e+02	4.590840281370677900e+00
1.526397671314990419e+02	1.540477347929557794e+01
1.426018724028534450e+02	2.543941289659575222e+00
1.208545188668803263e+02	1.498378255830053796e+01
1.272784590166001237e+02	1.195852104929284998e+01
1.272545710020577872e+02	1.188958902216782043e+01
1.549675778425967110e+02	1.422819688984195885e+01
1.321761271247531226e+02	1.479905178488394135e+01
1.483952073399336200e+02	1.275837926914265452e+01
1.514177669820745109e+02	1.442525565921148356e+01
1.420993419180899480e+02	1.657013872506615026e+00
1.187943330258516994e+02	5.052087492508333888e+00
1.279454544128967939e+02	1.122288059249352798e+01
1.161562619431393131e+02	2.877608996187077661e+00
1.462117027247489318e+02	1.454061507779274898e+01
1.354422038729418887e+02	4.401102925338448379e+00
1.213188058485759342e+02	2.086583834126746861e+00
1.388809556806598096e+02	8.251027528497676400e+00
1.186613743260294740e+02	1.485218360982005947e+01
1.435484253891685853e+02	4.817036025321710824e+00
1.219089522752954906e+02	1.703641763185091307e+01
1.304473880126708423e+02	1.598015174021921858e+01
1.221008567010712085e+02	1.665497058362537786e+01
1.425838078803323299e+02	8.163688002709143632e+00
1.305209464254914167e+02	5.007064656232489419e+00
1.257523957815561744e+02	1.539951648579237187e+01
1.249299643846471071e+02	9.729477168144695653e+00
1.478316344367795239e+02	1.669673935951833954e+01
1.279050920837215273e+02	1.243490525536081748e+01
1.296101389022381341e+02	5.283477783114984838e+00
1.237561532502944885e+02	2.893925554671026301e-01
1.147036747383488944e+02	8.172844355378584780e+00
1.149624693602695658e+02	1.053332090535192833e+01
1.347024097040705897e+02	2.487206575957802979e-01
1.525840968565141793e+02	1.284771403270115009e+01
1.203409512591695716e+02	6.014524046622881315e+00
1.391512250910170678e+02	1.156275906956408228e+01
1.303955173669298517e+02	4.952186688009543758e+00
1.297017978173332438e+02	9.575968651819971811e+00
1.442180032196276898e+02	3.202937094215910219e-01
1.276487232920115673e+02	9.962521324598644368e-01
1.320294746066220455e+02	1.419500719367546893e+01
1.446543655422180450e+02	7.115754360568297798e+00
1.330266510434991574e+02	6.765799382231559633e+00
1.424485474936271032e+02	1.088107555535409432e+01
1.309561890008013734e+02	4.055338402091371641e+00
1.423111531027027752e+02	4.463178226747428035e+00
1.259527332292059327e+02	8.979124351157732775e+00
1.523197547870362598e+02	1.413018164121787734e+01
1.335059226008905284e+02	1.415099050993085150e+01
1.465331441429229642e+02	1.967815875387182389e+00
1.541501974575809868e+02	5.260732602515974854e+00
1.310189191166739988e+02	1.138275899832407312e+01
1.176060454185461026e+02	3.218688206591583167e+00
1.437584660098997631e+02	9.264189567354488730e+00
1.224276666028503371e+02	1.074369576447709207e+01
1.480564416098231959e+02	1.546001444249976942e+01
1.430197580173232836e+02	1.099014027166975005e+01
1.260838519690086628e+02	1.739396012869703156e+01
1.410710703329004616e+02	7.216146376336969759e+00
1.475659895220429974e+02	8.545634611313938089e-01
1.212481122621923362e+02	1.168866142529165941e+01
1.397032721539817146e+02	1.123284278600122255e+00
1.438095724259409280e+02	3.941938354344478146e+00
1.509293607716035410e+02	1.553792297234588560e+01
1.329834819981393252e+02	8.165037900565984330e+00
1.153648478904837873e+02	4.946123607974202419e-02
1.322863408240494891e+02	1.782052005782452753e+01
1.243403613778250332e+02	1.053454580988423395e+01
1.393498077918143849e+02	3.885210026664761784e+00
1.172460946849019052e+02	9.842001461051035349e+00
1.174834122842866293e+02	1.700915594684477838e+01
1.370478584659330181e+02	5.494385047929234211e+00
1.294797759964032480e+02	1.527433116277489944e+01
1.376180147233860396e+02	1.567276823362409921e+01
1.353525605157381051e+02	1.358704032173383780e+01
1.423917009651021885e+02	9.948235745417719045e+00
1.278752171072517712e+02	3.587777805457300850e+00
1.370661864545133142e+02	1.643528572904437157e-01
1.498920326609678852e+02	1.141527751691280201e+01
1.537403198409028846e+02	7.974568774828942885e+00
1.368823953630631536e+02	1.089141968320300968e+01
1.165508179020850861e+02	9.441797639452136792e+00
1.435531167372792254e+02	9.064791334939680922e+00
1.228438329142727525e+02	5.007110565047089068e+00
1.484242299015871538e+02	6.486614821494328886e+00
1.536728328089289164e+02	1.098755752211913972e+01
1.537034295062966009e+02	1.494893162118761332e+01
1.467479091862996654e+02	1.206962309605412109e+01
1.468197313245068756e+02	1.567902652129245844e+01
1.477269615400084319e+02	7.562988114976817222e+00
1.187913233844496119e+02	5.577428637892181129e+00
1.423684784630395939e+02	1.032174518199937135e-01
1.400626196344957179e+02	1.145879199548583038e+01
1.542989961235503813e+02	4.614087511419194598e+00
1.431568810180359037e+02	1.115372196319846942e+01
1.179700157426423175e+02	2.670709217480139674e+00
1.233733370481590867e+02	9.894448491419298719e+00
1.179103776116591860e+02	3.794886122402021833e+00
1.330041771503219650e+02	1.034266931144727586e+01
1.434656431842330448e+02	6.962705176688457342e+00
1.520063106566937563e+02	1.127632627131543863e+01
1.255528815614215148e+02	7.099088543287562558e+00
1.532961595028541240e+02	1.225669979258195141e+01
1.478139810738291544e+02	9.963513705046215918e+00
1.262522319507336732e+02	4.075712088301171043e+00
1.151448021484730617e+02	6.330275734122123410e+00
1.477098432421508392e+02	1.716499635200221263e+01
1.426421481209133901e+02	2.348895483572067455e+00
1.486198528307296556e+02	5.294695013943363726e+00
1.322250165015472305e+02	4.722888503252137937e+00
1.420979639419204830e+02	1.182819042723428993e+01
1.360632054448303165e+02	7.840071270973744122e-01
1.336670003211126243e+02	1.667477660534473216e+01
1.273488456079058437e+02	3.864250271334403131e+00
1.341527093507882284e+02	1.703620789300715188e+01
1.281762032983417896e+02	1.665255128184186617e+01
1.506567983415719141e+02	1.337692970874562626e+01
1.325089219800305500e+02	3.725475931370523686e+00
1.167586117143367517e+02	1.726315156420112373e+01
1.475184797157972127e+02	1.403336927247539911e+01
1.420327593114657247e+02	4.653521454599526486e+00
1.177377639890876111e+02	9.435612123506635029e+00
1.451549039983299281e+02	3.916048874367918931e-01
1.351758342968982731e+02	1.040993551051118970e+01
1.432101028454601135e+02	9.940853849728217284e+00
1.284991026806382592e+02	1.964694170742287582e+00
1.168694501315880103e+02	7.941791840842309380e-01
1.392439857798808305e+02	1.384007328864865549e+01
1.282197534941950892e+02	1.744517464289801367e+01
1.535604278361706179e+02	1.137709176793597798e+01
1.489850722907653733e+02	1.181498084947175187e+01
1.438953906438722470e+02	7.980246726575409788e+00
1.532428631451954573e+02	7.624011851272766371e+00
1.212828734336884935e+02	1.374878611520166238e+01
1.428437609384957341e+02	1.253133128636135218e+01
1.169921573319547434e+02	1.741481160570005926e+01
1.322120657953040563e+02	1.636946033469784467e+01
1.271739940757843783e+02	9.072258925177179023e+00
1.174191259681430211e+02	7.329115228831070361e+00
1.206934558147128342e+02	8.821672461324647330e+00
1.148535407241874253e+02	6.938073770721955746e+00
1.327347337252347188e+02	3.701082894753124464e+00
1.387717558721236060e+02	9.243730931046916233e-01
1.369979872064666893e+02	1.676253629294241421e+01
1.290715593451416794e+02	5.375871927535752270e+00
1.249648702146659787e+02	1.547888075407712893e+00
1.374919886039946846e+02	9.458609331683319965e+00
1.398564675888286786e+02	4.191881271940692599e+00
1.541311586087167882e+02	5.741114916346885089e+00
1.265674545773056963e+02	1.766942450174537171e+01
1.154362149355603435e+02	1.488651824657773659e+01
1.262340199386142245e+02	7.484792147452057343e+00
1.489697748141166187e+02	7.668861231052406247e+00
1.232525816180404377e+02	1.745302936624011281e+01
1.139471705527964502e+02	1.642634317616944983e+01
1.314637799044939754e+02	1.385053362818898570e+01
1.164165241364873111e+02	1.321387711770069018e+01
1.202376772322800207e+02	7.396714288025754591e+00
1.362652529761388678e+02	4.424140793164996310e+00
1.485489712631298858e+02	5.462215814512644263e-01
1.266664286212610193e+02	1.885911215371602612e-01
1.323169835089062190e+02	1.335271448109196157e+01
1.231574448423744741e+02	1.271140770542664455e+01
1.445964175034739014e+02	9.312644709731612735e+00
1.232509329217582916e+02	1.414224531893349912e+01
1.182066910299376872e+02	1.787708834348700648e+01
1.317675033862400937e+02	1.500882634924879611e+01
1.267859206599278821e+02	1.732578272036491995e+01
1.308095149188851281e+02	2.811362191842302405e+00
1.492314895150784650e+02	1.271555427779541958e+01
1.425962141286592271e+02	1.563359644431426831e+00
1.319336491951825678e+02	1.665877689375072279e+01
1.399466346621073853e+02	1.475187702224882358e+01
1.454801297283932513e+02	1.283766476690462888e+01
1.293172949898350623e+02	1.372981044960103647e+00
1.400222624587195241e+02	1.559197472135307194e+01
1.504452286237834358e+02	1.163343765090684201e+01
1.202014367026502839e+02	1.413840613119583622e+01
1.406177082209700018e+02	6.542265498433830651e+00
1.296824629316184030e+02	5.611138893937677175e+00
1.237087341352375205e+02	1.138867227606224120e+01
1.320150395725538317e+02	9.974768836660908633e+00
1.508232862733740944e+02	1.406900106143230689e+00
1.304505432943705046e+02	8.234714021655461735e+00
1.394689213763078328e+02	9.579339533188626632e+00
1.538938222220908187e+02	4.755694889204615805e+00
1.394575995852505059e+02	1.118337968806241145e+00
1.179786815128586852e+02	7.527269715377584269e+00
1.510950030006249847e+02	1.579207735533628920e+01
1.244531987232930419e+02	1.319335049595226117e+01
1.472406044509617686e+02	8.146322775308608044e+00
1.415700960216056501e+02	1.387041076370626769e+01
1.139610233976091394e+02	8.682277246235985402e+00
1.415739538648128644e+02	1.722426444690682246e+01
1.472595335493668358e+02	9.039050984685069068e+00
1.404638962473981394e+02	1.509113596543538627e+01
1.337232326749823983e+02	1.037028765640819294e+01
1.371951618212461028e+02	1.432696787948071915e+01
1.143315461113537452e+02	1.636904311514149413e+01
1.189157981152087586e+02	1.337393445507568934e+01
1.350122083779272089e+02	8.807761286811237156e+00
1.153534908006549955e+02	1.920838991541466978e+00
1.181775003199488197e+02	1.654470719927538624e+01
1.315233944524020444e+02	2.817332456741862057e+00
1.153681069608362577e+02	4.378572044718342937e+00
1.427138681141270524e+02	7.262251874987907918e+00
1.329010569902611678e+02	1.447627349164097232e+01
1.289215101935893131e+02	2.677559210151213787e+00
1.494194240626194130e+02	1.013369819939039118e+01
1.362382413788661779e+02	6.529327098564068343e+00
1.182231589617036605e+02	1.322932639054049808e+01
1.169718470830233770e+02	5.601729254580840589e+00
1.372879536804121585e+02	1.033907852973885966e+01
1.327258864870574939e+02	1.740797537958592045e+01
1.182570898675334803e+02	1.105004873070195615e+01
1.147599606944959589e+02	1.047725170765511216e+01
1.538718324953010494e+02	8.476069445589077489e+00
1.172311331730437018e+02	1.058360579069473140e+01
1.369331290128169201e+02	1.501632405409630344e+01
1.545632192903294992e+02	8.224584128388514159e+00
1.301773640509790937e+02	5.988970694567814945e+00
1.281321282710631522e+02	1.080479384042111057e+01
1.183265707430848011e+02	1.503596202659884540e+01
1.483746414407308691e+02	1.586289702161344195e+01
1.481306658558266918e+02	1.692480899510021430e+01
1.376626524377008991e+02	4.929512969522273913e-01
1.489828178494001634e+02	8.950694211955633861e+00
1.318896913614605637e+02	8.116939513375479365e+00
1.467604379504743974e+02	5.330439820368400028e+00
1.279459197366494294e+02	2.175715481274740348e+00
1.539106737949319665e+02	1.304891243378087395e+01
1.479714743049783010e+02	2.131547439035905711e+00
1.362244360983812328e+02	1.245343277711922170e+01
1.514067195346953554e+02	1.751013803530399215e+01
1.383790569724440616e+02	1.433928193083382219e+01
1.493390678083004275e+02	1.832911027511347601e+00
1.167940527484062869e+02	1.104340616730507030e+01
1.479391257220952411e+02	1.704671102721176368e+01
1.179625316393896526e+02	1.787508351227313597e+01
1.196601847479926306e+02	9.340738090839185048e+00
1.179787693635907289e+02	4.215514015427514138e+00
1.371326637661028940e+02	1.143702855496438708e+01
1.304152961237295756e+02	3.798931458783803450e+00
1.338229634804409045e+02	6.537434589418607445e+00
1.334234338822343489e+02	1.586615075056206869e+01
1.380970778705733437e+02	1.042274394892919176e+01
1.519043198286397569e+02	1.688049036521411495e+01
1.359656116683294442e+02	1.491846503761255605e+01
1.383414573755874528e+02	1.643715613913947138e+01
1.547654490891830505e+02	2.501714148379696301e+00
1.488565610113088269e+02	8.034387178023065346e+00
1.279146461696765300e+02	2.900612708105883009e+00
1.200187636609236961e+02	9.750847397702161468e-01
1.355067680448167948e+02	5.049863203251904409e+00
1.526975662118958894e+02	8.688046268334367994e+00
1.248102249479946977e+02	1.019360200354761758e+01
1.171931646894134360e+02	1.126771373796660392e+01
1.475893848187695312e+02	1.620672710003293204e+01
1.234119418596622779e+02	1.181904384588896484e+01
1.518230792900362189e+02	1.308945201120642743e+01
1.189545991905386586e+02	4.331045185370815176e+00
1.341504100426639638e+02	2.393127567682662160e-01
1.180106259224209282e+02	1.080812904676723463e+01
1.528511984066930722e+02	5.582796855235940825e+00
1.403578188965805111e+02	1.449558478513410087e+01
1.545060010112724171e+02	1.623140808807328028e+01
1.215225138484464367e+02	6.086190363595998853e+00
1.297144674394201331e+02	8.066704989387244451e-01
1.549643870152098089e+02	2.778984141235906868e+00
1.308538315338311975e+02	7.216365163732288757e+00
1.253521375218300022e+02	1.770614775307952371e+01
1.400994476939895321e+02	2.301853105776106023e+00
1.194613486674841027e+02	4.983941084123640231e+00
1.528286625917736785e+02	1.461865559884271359e+00
1.362970497597921451e+02	6.109258005731939001e+00
1.308258339606917957e+02	1.345355447744548627e+01
1.482612553805665527e+02	7.247836974051771186e+00
1.428593649641279058e+02	5.513400766623623994e+00
1.171563990981958341e+02	1.334350614737001983e+01
1.440829864437800154e+02	1.576910843045702926e+01
1.435426769341281386e+02	1.606069397164940327e+01
1.200852430796467303e+02	1.317724222364765474e+01
1.494047978860123465e+02	6.730431823771735322e-01
1.517317075152459438e+02	2.088041193792915529e+00
1.294426644582920858e+02	1.007382708033573948e+01
1.427344018106985288e+02	1.065562622643613899e+01
1.368216060464929171e+02	8.622967118890185745e+00
1.294426437904631655e+02	8.863914764345247832e+00
1.397038818266194369e+02	1.433508032201151217e+01
1.387831682852579434e+02	1.710548507952163177e+01
1.236139737704563686e+02	9.375171943393119989e+00
1.343942423435778153e+02	9.305020753398475009e+00
1.539343443675547292e+02	1.169848512401856500e+00
1.365982727919092383e+02	8.368687988486373186e+00
1.193461596513611340e+02	6.460409451978002870e+00
1.347237191957076448e+02	1.533413484873334376e+01
1.257690695987205345e+02	1.474230424650902194e+01
1.416345961912078906e+02	1.381112608049651413e+01
1.132145107431320952e+02	5.238858738762297129e+00
1.524285941390977541e+02	1.154501711476662074e+01
1.251605584015547663e+02	1.486219610087211684e+01
1.368393199875713719e+02	1.720209587479219948e+01
1.454832462277559841e+02	1.364256600941662079e+01
1.367849113224748123e+02	3.409623843747693783e+00
1.145337548393870861e+02	8.426680720714973205e+00
1.517366683223099244e+02	1.700383947302289656e+01
1.492946464562959648e+02	3.649360639625591318e+00
1.312312870808953562e+02	8.113789850639145484e+00
1.232850659565654325e+02	8.169850887030889908e+00
1.150397661108917475e+02	7.992236713325863384e+00
1.339339202801919555e+02	1.125431188682094863e+01
1.492245377090647480e+02	1.114355809177212109e+01
1.490472945984171815e+02	6.751562446088747116e+00
1.541962132131035901e+02	1.730909637489520314e+00
1.296289495602485431e+02	1.704949409356444079e+01
1.226011752360212199e+02	1.025001120774068752e+01
1.298056028536717861e+02	5.232444886708783827e+00
1.196279438100082331e+02	1.799487723997835076e+01
1.392030175276601085e+02	2.284218350511361351e+00
1.195753189721560972e+02	7.240160566799710651e+00
1.286975976579369672e+02	1.579854292881335720e+00
1.369534410855802662e+02	1.528474613667267157e+01
1.390143245140406520e+02	1.062720099778836946e+01
1.408793514749000622e+02	9.043091150430363712e+00
1.380117889258795572e+02	7.217208002868874317e+00
1.167801836645272715e+02	1.058856494147192784e+01
1.404478446651358183e+02	7.190261010024758370e+00
1.502425879052770483e+02	1.032028570108524690e+01
1.267733840765029925e+02	9.727427543965044165e+00
1.278469980327144810e+02	1.151517440075956422e+01
1.518982838175813015e+02	5.194949967527651147e+00
1.358373181490823356e+02	1.598099392629224624e+00
1.286802430588422226e+02	1.039154898792612336e+01
1.523827869780937760e+02	1.117513667985725156e+01
1.426145991155050581e+02	1.136812183425009515e+01
1.284708094458382561e+02	4.480308759102391569e+00
1.295775331596125568e+02	8.192925894711438062e+00
1.477717511057798845e+02	1.098102818296955219e+00
1.419363928679134119e+02	1.678116041274910941e+01
1.152213973847970578e+02	1.463318980506054956e+01
1.498282453069474798e+02	1.428814781895720865e+00
1.319056772958363410e+02	6.910919588337613106e+00
1.151463306842800733e+02	1.083394587459168434e+01
1.238863985864648214e+02	8.653203836001557292e+00
1.210011371283974597e+02	1.710518155417536335e+01
1.334517377744300859e+02	1.204174663998791495e+01
1.173511867624010137e+02	1.692490767161495491e+00
1.483529723516411991e+02	5.586477480971851151e+00
1.132958834747695818e+02	8.236394778494496194e+00
1.523287041681582252e+02	1.681246767660809160e+00
1.309154945147791125e+02	1.481179667024809987e+01
1.333491201787963689e+02	1.599878237805610404e+01
1.352362804250355452e+02	1.509130447330178981e+01
1.234290040168061893e+02	1.356472917095459252e+00
1.212353451919849761e+02	8.316738178227033984e+00
1.287127285365166358e+02	3.814740785376735221e+00
1.253543502334215987e+02	1.185803506867068480e+00
1.420901600738432364e+02	1.298097201873630979e+01
1.440635775255001647e+02	1.523707396838515749e+01
1.297160681526990516e+02	7.872573430137646433e+00
1.200236231693272799e+02	1.079860412309054496e+01
1.295847031725058685e+02	6.760816978597461002e+00
1.149887618334768433e+02	2.607222037215175980e+00
1.397136943970427865e+02	1.656772082227672982e+01
1.160238162537470714e+02	1.427876969057025391e+01
1.517678406101496194e+02	1.766177240377420432e+01
1.223599084675852993e+02	7.085068350012327265e+00
1.133710187856765543e+02	1.025353742252544498e+00
1.192732744831356513e+02	1.199171241166938628e+01
1.377466700062093139e+02	1.570831259725463447e+01
