ra	dec
1.174153569696294568e+02	7.556690113968079991e+00
1.342436456095091444e+02	1.348961986520928846e+01
1.211361188925117318e+02	6.062953134289474910e-01
1.491064086709280616e+02	1.305288992683104965e+01
1.289558844325506755e+02	1.751815471059222062e+01
1.195189700874886967e+02	1.046438984408097106e+01
1.548312781560171629e+02	3.106842257963216891e+00
1.243872599509302290e+02	1.487234731472238281e+01
1.251259832321523362e+02	4.462143177545479844e+00
1.286473734086405329e+02	8.105747628844602204e+00
1.395133281502841101e+02	1.674599522239933336e+01
1.379325253634384580e+02	1.191764302028550482e+01
1.356544760847783664e+02	3.328217772138756025e+00
1.237358138664760929e+02	8.957620388441823067e+00
1.485401805830666717e+02	5.999605615158487559e+00
1.328716267269502680e+02	7.655193351675405822e+00
1.369329379958195716e+02	1.049189980697597235e+01
1.150153699117424253e+02	6.863845755873434484e+00
1.192101900025282930e+02	2.621833704528264253e+00
1.472522706790947495e+02	1.382097009623280037e+01
1.199408236986333804e+02	6.823170996599291271e+00
1.318105303668513386e+02	9.373530982679861623e+00
1.467960811005629864e+02	1.463628315790019130e+01
1.321031135456111940e+02	1.365684563396700213e+01
1.380387490994870632e+02	1.472968413367937757e+01
1.391468432547627572e+02	6.700376848439746347e+00
1.332672814651922408e+02	1.196155484004281355e+01
1.394700193579419079e+02	1.176664033288550293e+01
1.329789783830196939e+02	7.696198896109685883e+00
1.306824515887605003e+02	5.256701365339275789e+00
1.161478177716146263e+02	1.500998634433654466e+01
1.529145202758687390e+02	6.686516152462090190e+00
1.406464880311279444e+02	1.716835018142639768e+01
1.394497928319999289e+02	1.559366817781166681e+01
1.289657983737246809e+02	9.106528913073440590e-01
1.288140169340818204e+02	1.660324948056168992e+01
1.208728403657335946e+02	8.346391362998158314e+00
1.392340337064632081e+02	1.404322465884377813e+01
1.533684228702530561e+02	7.728070988990666912e+00
1.436771858814074108e+02	3.729918066038468538e+00
1.443307665640779476e+02	6.461580759846588862e+00
1.382830440993178911e+02	9.229705280302551884e+00
1.232866580578132840e+02	1.248934144368547727e+01
1.517130215605205024e+02	9.603243135245513429e+00
1.484320639499208880e+02	9.430586647178980542e+00
1.306266566478172706e+02	5.390391285029818569e+00
1.469531504861453755e+02	1.639950301618636530e+01
1.233479812132356130e+02	3.403390754737483981e+00
1.276368036629440752e+02	1.285770925795455000e+01
1.283296264375552767e+02	1.664240146298911327e+01
1.417356998102036698e+02	1.026139405273424643e+01
1.375326812311872118e+02	1.300846319887537383e+01
1.189909884854040172e+02	9.543710563584197004e+00
1.474824038890321276e+02	6.248465056843083509e+00
1.188685421192519840e+02	2.169207881815424788e+00
1.433645493686706232e+02	4.203959136761890925e+00
1.541707485274030205e+02	7.800244915585832217e+00
1.457994282685473308e+02	2.663225277000134117e+00
1.450909587673941701e+02	4.447081703879410597e+00
1.144040433739157265e+02	1.479858448965082340e+00
1.485880972560209727e+02	1.590864021437985976e+01
1.404309428772472472e+02	1.349696452964040638e+01
1.366828818605677895e+02	9.898754450202698507e+00
1.389850107312294369e+02	1.302827226356044221e+01
1.336274501149783873e+02	5.350548038370120274e+00
1.185963474169072498e+02	1.682847394224886717e+00
1.173796929100252413e+02	5.815391193017394933e+00
1.393369578820229435e+02	1.638836972221459831e+01
1.523219294380368183e+02	1.196342683709553967e+01
1.447664150044784606e+02	1.619945706733917357e-01
1.546836246984719310e+02	1.754031615923883791e+01
1.446497884188867431e+02	1.515440943969116283e+01
1.401334642769338359e+02	1.003862739507339441e+01
1.475001034350099189e+02	4.225553097245076550e+00
1.312904053869348218e+02	1.085321997961510121e+01
1.326113748745754037e+02	1.416848416497451169e+01
1.146116501449291718e+02	8.513231492032339531e+00
1.228883118218592614e+02	4.186721505770651497e+00
1.533151005474275905e+02	7.569356903969299388e+00
1.336235047754815639e+02	2.243399972828772349e+00
1.182745792909914684e+02	1.160469818403207931e+01
1.237118350863993754e+02	1.538718374223505059e+01
1.388464491702341945e+02	9.970113872969793789e+00
1.302778500631170289e+02	7.614217077056774308e+00
1.353083632078758285e+02	1.458308951571297207e+01
1.496724441624128588e+02	1.343596002318410143e+01
1.420663079644127151e+02	1.426176954875331049e+01
1.284070245034911579e+02	1.096781948608113844e+01
1.342523155965453725e+02	1.063090820818680982e+01
1.527787196937580347e+02	1.564073151218527258e+01
1.195044102878071897e+02	1.202470084996726918e+01
1.175309211622340939e+02	1.070782898544239536e+01
1.452150833854614120e+02	8.423328595436698762e+00
1.135961539775730955e+02	1.498492968651906310e+01
1.539349555340410234e+02	1.729419532342915033e+01
1.135531541798823980e+02	9.885819811276901348e+00
1.287129298523857983e+02	7.804789607401513507e+00
1.403100540908905600e+02	1.515395921431417214e+00
1.252919439912974156e+02	3.321587513671052427e+00
1.506046821590796867e+02	4.298522123974897746e-01
1.474094685248211363e+02	8.416302683602722823e+00
1.530296196012983785e+02	7.328106782280153775e-01
1.519510869637936139e+02	1.686794474864507976e+01
1.227547449591906599e+02	1.036310758318651359e+01
1.356662283387058778e+02	1.386582956272448897e+01
1.153571013970044277e+02	1.104613450136344888e+01
1.438437657930437297e+02	1.653593669110895092e+01
1.211438279180602962e+02	1.245779852075984273e+01
1.205335492345121224e+02	9.764712430254805398e+00
1.168075758839701592e+02	2.305671812612570371e+00
1.183606001342174352e+02	1.050777061963667158e+01
1.371603432460468355e+02	1.754457627935943620e+01
1.163616718775084280e+02	6.263853495030537566e+00
1.299585766129404476e+02	1.300328867805663613e+01
1.331303763999228806e+02	1.379709375502207003e+01
1.147802030219487222e+02	1.415250475114524242e+01
1.170047118284348926e+02	1.303318846130163955e+01
1.179479230659491549e+02	5.264815755505543926e+00
1.479330280104446445e+02	6.884948704944693354e+00
1.285604885435199378e+02	3.712928371124266658e+00
1.132879269680212246e+02	7.019644826458595332e+00
1.183645902227366946e+02	2.457533554731744729e+00
1.505696092935733077e+02	1.641953452337948249e+01
1.315926381903347817e+02	1.332030583935111778e+01
1.185374059124598887e+02	5.631074777652913532e+00
1.533576170627374040e+02	1.089772967975966900e+01
1.285289346527432599e+02	1.051916820787092455e+01
1.231347097830271622e+02	9.534145065554216814e+00
1.545375254218590442e+02	1.256672912118257734e+01
1.348304803291497365e+02	8.478163989837689485e+00
1.422063072015276930e+02	3.481861775361634770e+00
1.534687545050447000e+02	1.661741196073747417e+01
1.430026907817914434e+02	1.223398454862071105e+01
1.279780978731083536e+02	6.558758516867918331e+00
1.532227307983160642e+02	1.422774103725072514e+01
1.244511354624838191e+02	6.491636895610576552e+00
1.169399370784072119e+02	3.982727526168412524e+00
1.324300132452096932e+02	2.048086544799261333e+00
1.435175085520452001e+02	1.184185878650744250e+01
1.269303529514534432e+02	7.055376815861597706e+00
1.213256737256190689e+02	1.353638200372359046e+00
1.253315345490147337e+02	1.295267190681509284e+01
1.374175578439455307e+02	1.087441305066097996e+01
1.509997926525879848e+02	2.137111796578047507e+00
1.208431795283115662e+02	3.103065934004966664e+00
1.503587523110763016e+02	1.158745573540684681e+01
1.173363844038958490e+02	2.503376580314309763e+00
1.251872894569211638e+02	9.995926511790664826e-02
1.137258158398207257e+02	2.930894670457166118e+00
1.205976461567103257e+02	3.760329400861876170e+00
1.537095834026657997e+02	8.773888731316937140e+00
1.509872010511093379e+02	1.108105716336814872e+01
1.207110577451964559e+02	1.328009855699882991e+01
1.235708642511014688e+02	8.920970429434891713e+00
1.324695143425842900e+02	1.138237054388568126e+01
1.136706659626250229e+02	1.195689870698210377e+01
1.287357617943355308e+02	8.768869185646993358e+00
1.139017248127423017e+02	1.455152599347624864e+01
1.390725144597514031e+02	5.415287661541836606e+00
1.268485721180412042e+02	4.658910930571199538e-01
1.493099170944639695e+02	1.554306872571853937e+01
1.371055690874037793e+02	1.423716052134503407e+01
1.524582438922101915e+02	2.524980070767343765e+00
1.323785983834563922e+02	7.064146331402799461e+00
1.290313911855513709e+02	7.932714202268864589e+00
1.517280848622444012e+02	1.358838460015536542e+00
1.313105514187623726e+02	1.120885725806888544e+01
1.344305496811054752e+02	3.523827736373555730e+00
1.137368118164953330e+02	1.651741578226046414e+01
1.224297218048383229e+02	3.631674993866827794e+00
1.258122632487701367e+02	1.592917610244043880e+00
1.158444903710883693e+02	1.257996523958385460e+01
1.415494207487048186e+02	1.240321014482010042e+01
1.142611601547871061e+02	4.527038710541672728e+00
1.513839434541646369e+02	1.706266818872000712e+01
1.296710834890483568e+02	1.696972483434453949e+01
1.243481877538473839e+02	1.506166612063579713e+01
1.168725302431628279e+02	1.592861074342911110e+01
1.492934252365010650e+02	1.458806409301363516e+01
1.364134917110789047e+02	7.673105695315301844e+00
1.547057464469877459e+02	1.271186144484687119e+01
1.343557336006267064e+02	9.806160047253310807e+00
1.451828831485916567e+02	4.916048356290354526e+00
1.495151306553100312e+02	8.278677402343433300e+00
1.519407725153277511e+02	8.463544628810046433e+00
1.242697102494415304e+02	1.454461856622091531e+01
1.147950800227082766e+02	1.548503061769463862e+01
1.405109269317137262e+02	5.542636059206939025e-01
1.451732734066803516e+02	4.063124057092781349e+00
1.325142698399721155e+02	1.506895577516895024e+01
1.308634545185884690e+02	1.220441758617755390e+01
1.316580806499641767e+02	5.619858640269287164e+00
1.187305627352958055e+02	7.101434529653645633e+00
1.474366440662516027e+02	1.592728539799430898e+01
1.294312974897242441e+02	3.477271819519037077e+00
1.356348046355100792e+02	4.944385088799443828e+00
1.466559578189351498e+02	6.607905921909099867e+00
1.533511437736075891e+02	1.648157756278408570e+01
1.137337310016599758e+02	1.215355335871852027e+01
1.478131015987643764e+02	7.454548226426600088e+00
1.487664034057411300e+02	1.205526569128464454e+00
1.307405402811426711e+02	1.161812463623021374e+00
1.154806834290978657e+02	1.376809459809596881e+01
1.196161384190068731e+02	1.120246162488570896e+01
1.524747552785000551e+02	8.773962291222410670e+00
1.471389682524904288e+02	1.107768656860002032e+01
1.368991779996733271e+02	1.622756168085995299e+01
1.295438569873400922e+02	1.606259521772517829e+01
1.474725413645992660e+02	1.661875868286611269e+00
1.477149284069418513e+02	1.777430994990674407e+01
1.401981259401620434e+02	1.587655929088573181e+01
1.489458364497837692e+02	1.544602641473493598e+01
1.157010352310269070e+02	1.239686110224959315e+01
1.313458647387146243e+02	1.262445296647980975e+01
1.524625525862029178e+02	4.608226758306966708e+00
1.500617015457136176e+02	1.341121965032565022e+01
1.321942402565453278e+02	4.901103861629516167e+00
1.388506339039714135e+02	1.352065888216763589e+01
1.255585388573039864e+02	8.625008345182429537e+00
1.337067360415167059e+02	3.530426998729133015e+00
1.218717809773038141e+02	1.134031165476787173e+01
1.519491036000071063e+02	3.474571706291506690e+00
1.495528448288498282e+02	1.123340115961061692e+01
1.408671829050431370e+02	1.038255158573026726e+01
1.352918711994983028e+02	8.779425992385045063e+00
1.503157063963817279e+02	1.463526720350092347e+01
1.491655765010889922e+02	6.483212554349293555e-01
1.143122252609532836e+02	2.335151607544079244e+00
1.229154139438551709e+02	1.696565119654150067e+01
1.360825571513127841e+02	3.548413692987587797e+00
1.368839109593018577e+02	1.555909843011615656e+01
1.297856246612502673e+02	9.525528380212989532e+00
1.278923880807155626e+02	3.671441599119860677e-01
1.246751352961669284e+02	7.830014516157002724e+00
1.456574449911889531e+02	3.049058644269102558e+00
1.336607633561233115e+02	1.466586066103569408e+01
1.442574528340761617e+02	1.103637637858977394e-01
1.219570109765834758e+02	1.397849736673825305e+01
1.280817893231931066e+02	1.445708563374471645e+01
1.492767846655109452e+02	1.711023272816449392e+01
1.188112906252818703e+02	1.438302964758176117e+01
1.326995628983685265e+02	2.365052519528125785e+00
1.484140634633352249e+02	1.532367804439560111e+00
1.477568276394169970e+02	4.656664631389893394e+00
1.155629951250913621e+02	3.275438000553246298e-01
1.248797437708069822e+02	4.071179507844226997e+00
1.381160204812257177e+02	3.200247255145854730e+00
1.147096155169398060e+02	1.560905057994934353e+01
1.523605967916070654e+02	8.297766701584162519e+00
1.133880711382999351e+02	4.077376783832171725e+00
1.158519202723269075e+02	3.853154367904324751e+00
1.435020821709468635e+02	1.279905300193239803e+01
1.392788469350433331e+02	1.113477501894758914e+00
1.420670868008208174e+02	2.076960358132001083e+00
1.367221095952159544e+02	1.595175262857244647e+00
1.526182192014970269e+02	1.691130249464190527e+01
1.255263421681031986e+02	2.356765796228859955e+00
1.433738466068111279e+02	6.080717186760688620e+00
1.227696970640187573e+02	1.451557595916068344e+01
1.209093218942742851e+02	8.695057984781092486e+00
1.145981717582526187e+02	1.263325099455695977e+01
1.168746316035466037e+02	7.555858136343313269e+00
1.457626452263540386e+02	7.936131513897357159e+00
1.350872220519893858e+02	1.695649902816055210e+00
1.532993717707305450e+02	3.078516108368940962e+00
1.144464953756950081e+02	1.719145267878193906e+01
1.498588723509764691e+02	1.172864034257489196e+00
1.347065766427569429e+02	1.645495800063582692e+01
1.395297043218664612e+02	2.125652546872762727e+00
1.383059205099821156e+02	6.805504571527568380e+00
1.167207725914500429e+02	4.347347522903372230e+00
1.383673478234883021e+02	7.727041115550314032e+00
1.216057823912549907e+02	2.250749505796632022e+00
1.391656720537425542e+02	5.671579403411881160e+00
1.334501138681033865e+02	9.375233744688069137e+00
1.405868280624748081e+02	6.656496092309097889e+00
1.457991523964835210e+02	7.452491980963899643e+00
1.264855089380690742e+02	1.689248741169174295e+01
1.515990451100384178e+02	1.739394259969340439e-01
1.140512939546209878e+02	4.172484915105493464e+00
1.363555201431340720e+02	1.716947418931304625e+01
1.308241107064062874e+02	1.253356058343974588e+01
1.350529304684172303e+02	3.795996541943360114e+00
1.496825578470004530e+02	1.728635613720368669e+00
1.286274425413796223e+02	2.954294327294904043e+00
1.251613527327745459e+02	8.631494618222587789e+00
1.171709674864889053e+02	1.285203706826965764e+01
1.401767375399967364e+02	1.615242680782602136e+01
1.199533204302579890e+02	4.812098915730150139e+00
1.536804608405225565e+02	1.651421638667448377e+01
1.189843791595150293e+02	6.399424915075412557e+00
1.201078781364030590e+02	1.713833741908552000e+01
1.219644920759442357e+02	7.510717961154153244e+00
1.170726290811183361e+02	1.518014913659471077e+01
1.189185618617302680e+02	2.708042205816000525e+00
1.306936975218054044e+02	4.743154121127155065e+00
1.255246524059531907e+02	1.599690105433041509e+01
1.517292924904029974e+02	1.719620498210052872e+01
1.276651389858714509e+02	1.635618851854727751e+01
1.146756001170480630e+02	1.653977291452281051e+01
1.220938939273755750e+02	5.380193041003147769e+00
1.189767970795928562e+02	6.555754610279082684e+00
1.287128963510231756e+02	1.185036116289470165e+01
1.159080896403431638e+02	1.353944631876554716e+01
1.199797425841320120e+02	1.281658238784970827e+01
1.144101249606007542e+02	3.356286316657298041e+00
1.159864940004746359e+02	3.765780343068909630e+00
1.410136115895593036e+02	1.322213704607415252e+01
1.149849945496116561e+02	4.221284017726337545e+00
1.327380056378399615e+02	1.016706772554572957e+01
1.193147728667062637e+02	7.391941206666109210e+00
1.189025838207757744e+02	1.932554189331651795e+00
1.193982332424610888e+02	9.510241273468171386e+00
1.421297508511245837e+02	2.131051101297497308e+00
1.411824396339767986e+02	1.488504508593635478e+01
1.457031539265738331e+02	1.156169552740410111e+01
1.427220709878069442e+02	1.043652257014004014e+01
1.153785057427407139e+02	1.020253068430693588e+01
1.343646713631214311e+02	1.624286779403621495e+01
1.235686340160558530e+02	1.484845273183179160e+01
1.310753845802019839e+02	9.945322202188210170e+00
1.430958087545682815e+02	5.015986197406924418e+00
1.133612969284532710e+02	1.348255035727286888e+01
1.195782257405756752e+02	1.463369334792768228e+01
1.201276312921612259e+02	5.670737145621306041e+00
1.326460894179308241e+02	8.488075973526660434e+00
1.200809619143726366e+02	2.625417029776553335e-01
1.499664670587528406e+02	3.432336926814083089e+00
1.292192848540266823e+02	1.343004158124538172e+01
1.410238920935589135e+02	6.491506133665521538e+00
1.405085571003331211e+02	1.083250663306818673e+01
1.443532561682860376e+02	5.872682471495517476e+00
1.322652104911357185e+02	1.703788725193545872e+01
1.462498771742910719e+02	1.271177914263215492e+01
1.270400687470251455e+02	2.030177899705741140e+00
1.263153436509116290e+02	1.260925373281530604e+01
1.391093104148552584e+02	1.568998642606574023e+01
1.513133794115148874e+02	6.363779147692949500e+00
1.462790105737433635e+02	1.066707116622409579e+01
1.340823526152194631e+02	1.485397718139387635e+01
1.316013885899494085e+02	1.116696035659878738e+01
1.429894815916512698e+02	4.561553542514712234e+00
1.493361062617464086e+02	4.741950684901512503e+00
1.253643304274892216e+02	5.010704575796331106e+00
1.445089662764706304e+02	3.906906906955114778e+00
1.148715141355855707e+02	1.073585828405331277e+01
1.153067567752642191e+02	1.723088508999026658e+01
1.518871148839192813e+02	1.021496992539289295e+01
1.360471570187179111e+02	4.023638273308063340e-01
1.319295841625624632e+02	9.346701737095077789e+00
1.364577136816192819e+02	1.437499184012804410e+00
1.165558789874621652e+02	1.430932477374887668e+01
1.206147882144412478e+02	1.795888040469164060e-01
1.251585871347055132e+02	1.489158311989888617e+01
1.283156388754666466e+02	8.220026733205994418e+00
1.262094805519578955e+02	5.116085364104661970e+00
1.499407865715527635e+02	6.241760474906516976e+00
1.324775074505203065e+02	6.574250095257328397e+00
1.338446782257110499e+02	1.106858800902355000e+00
1.475356575959924612e+02	1.016556611660964826e+01
1.192598854917210360e+02	1.638448864265727423e+01
1.368958006207535618e+02	4.127284341226292064e+00
1.311382048250463015e+02	1.197645493262452199e+01
1.231600082021631835e+02	1.237009451922813241e+01
1.385805980579831953e+02	5.546096219836523789e-01
1.471557574496469556e+02	1.683688600659010248e+01
1.302286596846086013e+02	1.798147306505707022e+01
1.393853402721894383e+02	1.034047980377228448e+01
1.262585951835828126e+02	1.644363593033480697e+01
1.542353257255706751e+02	1.628381040125575296e+01
1.260376756260235709e+02	9.735703506026116116e+00
1.165468715038278162e+02	1.127447838603158026e+01
1.526576669786134630e+02	5.361729606239342694e+00
1.386576180716591011e+02	1.714730552958779342e+01
1.487783355832917209e+02	2.261366910919993423e+00
1.424043576599519838e+02	6.892043025663978639e+00
1.455122024425830318e+02	3.784591820315569066e+00
1.437630689668506250e+02	7.370550930995019456e+00
1.193718358454518693e+02	1.083333106158703529e+01
1.337633700747431362e+02	3.556268027735645099e+00
1.265783876808317530e+02	1.517582248910324161e+01
